gene,bio_rank,ko_l2_mean,residual_l2,resid_rank,mean_expr,frac_expr,is_ref
TMPRSS4-1,3123,1.00225814e-4,-6.072623819953458e-6,4021,0.0028901733,0.0028901734104046,FALSE
LINC02033,3594,3.804517e-5,-6.130262540392332e-6,4022,0.0014450867,0.0014450867052023,FALSE
CMKLR1,3961,6.8577597e-6,-6.2152477754866e-6,4023,7.2254334e-4,7.225433526011e-4,FALSE
DUXB,2740,1.997235e-4,-6.294264137529448e-6,4024,0.0050578034,0.0043352601156069,FALSE
LINC02317,3506,4.453738e-5,-6.376868076331401e-6,4025,0.0014450867,7.225433526011e-4,FALSE
CYP4B1,3290,6.861687e-5,-6.6336918271443164e-06,4026,0.00216763,0.0021676300578034,FALSE
CYP4F2,3598,3.7524398e-5,-6.651034540391363e-6,4027,0.0014450867,0.0014450867052023,FALSE
GLIS3-AS1,2959,1.3030841e-4,-7.010694998585047e-6,4028,0.0036127167,0.0036127167630057,FALSE
DDO,3607,3.714978e-5,-7.025652540392397e-6,4029,0.0014450867,0.0014450867052023,FALSE
NRG3-AS1,3293,6.8154826e-5,-7.09573582714556e-6,4030,0.00216763,0.0021676300578034,FALSE
GZMAP1,3962,5.954895e-6,-7.118112475487979e-6,4031,7.2254334e-4,7.225433526011e-4,FALSE
LINC00377,2819,1.7461546e-4,-7.174763154079079e-6,4032,0.00433526,0.0028901734104046,FALSE
C1orf105,2961,1.3009006e-4,-7.229044998584262e-6,4033,0.0036127167,0.0036127167630057,FALSE
KLRF1,3611,3.6937257e-5,-7.238175540392778e-6,4034,0.0014450867,0.0014450867052023,FALSE
ICOSLG,3613,3.6788333e-5,-7.387099540392717e-6,4035,0.0014450867,0.0014450867052023,FALSE
PIK3R6,2860,1.6063794e-4,-7.674652082200671e-6,4036,0.00433526,0.0043352601156069,FALSE
CER1,3300,6.731257e-5,-7.937991827145435e-6,4037,0.00216763,0.0021676300578034,FALSE
TTC16,3133,9.814409e-5,-8.154347819953298e-6,4038,0.0028901733,0.0028901734104046,FALSE
SMIM5,2257,5.5014784e-4,-8.197568357370537e-6,4039,0.01300578,0.0108381502890173,FALSE
ELN-AS1,3624,3.5946425e-5,-8.229007540392248e-6,4040,0.0014450867,0.0014450867052023,FALSE
IL11,3306,6.677484e-5,-8.475721827145227e-6,4041,0.00216763,0.0021676300578034,FALSE
EDN3,3307,6.672983e-5,-8.52073182714492e-6,4042,0.00216763,0.0021676300578034,FALSE
WHAMMP3,2334,4.5761923e-4,-8.634760548294137e-6,4043,0.01083815,0.0086705202312138,FALSE
LINC00879,3254,7.316739e-5,-8.821987363084194e-6,4044,0.00216763,0.0014450867052023,FALSE
PSG11,3099,1.0419828e-4,-8.838973355892679e-6,4045,0.0028901733,0.0021676300578034,FALSE
STX11,2942,1.351777e-4,-8.880220534522777e-6,4046,0.0036127167,0.0028901734104046,FALSE
SLCO1B1,3311,6.631274e-5,-8.937821827144512e-6,4047,0.00216763,0.0021676300578034,FALSE
ATXN2-AS,3637,3.5144138e-5,-9.031294540391802e-6,4048,0.0014450867,0.0014450867052023,FALSE
BCAR3-AS1,3641,3.4992037e-5,-9.183395540391624e-6,4049,0.0014450867,0.0014450867052023,FALSE
LINC00102,3644,3.492726e-5,-9.248172540391695e-6,4050,0.0014450867,0.0014450867052023,FALSE
MPP7-DT,3070,1.1037119e-4,-9.404878891830043e-6,4051,0.0028901733,0.0014450867052023,FALSE
MPO,3544,4.149684e-5,-9.417408076332006e-6,4052,0.0014450867,7.225433526011e-4,FALSE
LINC00540,3547,4.1177384e-5,-9.73686407633228e-6,4053,0.0014450867,7.225433526011e-4,FALSE
CDK6,418,0.02861181,-9.99682411399738e-6,4054,0.8489884,0.384393063583815,FALSE
LINC02583,3321,6.5215994e-5,-1.003456782714491e-5,4055,0.00216763,0.0021676300578034,FALSE
AIRE,3322,6.518309e-5,-1.0067471827145271e-5,4056,0.00216763,0.0021676300578034,FALSE
GFRA3,2527,3.0172695e-4,-1.050507922971692e-5,4057,0.0072254334,0.005057803468208,FALSE
LINC01193,3140,9.548565e-5,-1.0812787819952408e-5,4058,0.0028901733,0.0028901734104046,FALSE
LINC02540,3332,6.436717e-5,-1.0883391827144561e-5,4059,0.00216763,0.0021676300578034,FALSE
LINC01354,3143,9.5123956e-5,-1.1174481819953042e-5,4060,0.0028901733,0.0028901734104046,FALSE
AQP6,3278,7.021949e-5,-1.1769887363083739e-5,4061,0.00216763,0.0014450867052023,FALSE
TOMM20L,2953,1.3224031e-4,-1.1817610534523552e-5,4062,0.0036127167,0.0028901734104046,FALSE
ST6GAL2-IT1,3679,3.1993535e-5,-1.2181897540392803e-5,4063,0.0014450867,0.0014450867052023,FALSE
LINP1,3682,3.190737e-5,-1.2268062540392414e-5,4064,0.0014450867,0.0014450867052023,FALSE
GDF5,3593,3.8055812e-5,-1.2858436076331755e-5,4065,0.0014450867,7.225433526011e-4,FALSE
LPAR3,1860,0.001240781,-1.3026020498612426e-5,4066,0.027456647,0.0158959537572254,FALSE
UNC93B1,2090,7.725906e-4,-1.3180652066235535e-5,4067,0.018063584,0.0144508670520231,FALSE
DOC2GP,3693,3.0869418e-5,-1.3306014540392686e-5,4068,0.0014450867,0.0014450867052023,FALSE
TMEFF2,987,0.0082587935,-1.372597508717736e-5,4069,0.19580925,0.1163294797687861,FALSE
FGL1,3350,6.1393104e-5,-1.3857457827144503e-5,4070,0.00216763,0.0021676300578034,FALSE
IATPR,3132,9.836279e-5,-1.4674463355892497e-5,4071,0.0028901733,0.0021676300578034,FALSE
FUT1,3304,6.693297e-5,-1.505640736308331e-5,4072,0.00216763,0.0014450867052023,FALSE
DDN,3096,1.04706145e-4,-1.5069923891830481e-5,4073,0.0028901733,0.0014450867052023,FALSE
LINC02849,3723,2.9080435e-5,-1.5094997540392625e-5,4074,0.0014450867,0.0014450867052023,FALSE
LINC02601,3729,2.8770104e-5,-1.54053285403925e-5,4075,0.0014450867,0.0014450867052023,FALSE
NTSR2,2881,1.5137487e-4,-1.6937722082201934e-5,4076,0.00433526,0.0043352601156069,FALSE
LINC02102,2244,5.6522206e-4,-1.702825753646024e-5,4077,0.013728323,0.0122832369942196,FALSE
LINC01878,3764,2.632288e-5,-1.785255254039251e-5,4078,0.0014450867,0.0014450867052023,FALSE
LINC02726,3173,8.836719e-5,-1.7931247819952708e-5,4079,0.0028901733,0.0028901734104046,FALSE
RBAKDN,2869,1.5660834e-4,-1.8443067618140507e-5,4080,0.00433526,0.0036127167630057,FALSE
NEUROG2,1410,0.0035486221,-1.8508112078553554e-5,4081,0.07947977,0.0455202312138728,TRUE
LINC01069,3782,2.5316216e-5,-1.8859216540392903e-5,4082,0.0014450867,0.0014450867052023,FALSE
LINC02698,2091,7.699976e-4,-1.8983197589309363e-5,4083,0.01734104,0.0101156069364161,FALSE
CLRN1,3177,8.724695e-5,-1.9051487819952037e-5,4084,0.0028901733,0.0028901734104046,FALSE
LINC01496,3788,2.4988803e-5,-1.9186629540391306e-5,4085,0.0014450867,0.0014450867052023,FALSE
LIF,3180,8.7049e-5,-1.924943781995297e-5,4086,0.0028901733,0.0028901734104046,FALSE
IGF2,2185,6.3361414e-4,-1.968621193362558e-5,4087,0.014450867,0.0086705202312138,FALSE
LINC01707,3153,9.293062e-5,-2.0106633355892347e-5,4088,0.0028901733,0.0021676300578034,FALSE
BPIFB1,3405,5.502523e-5,-2.0225331827145528e-5,4089,0.00216763,0.0021676300578034,FALSE
NPIPA3,2898,1.480205e-4,-2.0292092082201874e-5,4090,0.00433526,0.0043352601156069,FALSE
FAM87B,3184,8.595907e-5,-2.0339367819952847e-5,4091,0.0028901733,0.0028901734104046,FALSE
LMNTD1,1791,0.0014339531,-2.039163019367147e-5,4092,0.031791907,0.0180635838150289,FALSE
MINDY4B,2875,1.5446715e-4,-2.0584257618141258e-5,4093,0.00433526,0.0036127167630057,FALSE
MYCT1,3189,8.5678825e-5,-2.0619612819952373e-5,4094,0.0028901733,0.0028901734104046,FALSE
LINC01440,1981,9.402609e-4,-2.1095187057896676e-5,4095,0.020953758,0.0115606936416184,FALSE
HLA-DRB5,3414,5.370547e-5,-2.1545091827145586e-5,4096,0.00216763,0.0021676300578034,FALSE
SFRP2,586,0.01996982,-2.156813614014746e-5,4097,0.52384394,0.222543352601156,FALSE
FMO4,3035,1.15564406e-4,-2.175469899858386e-5,4098,0.0036127167,0.0036127167630057,FALSE
LINC01768,2446,3.5831734e-4,-2.2342957868824793e-5,4099,0.00867052,0.0057803468208092,FALSE
MICB,3739,2.8076016e-5,-2.2838232076332283e-5,4100,0.0014450867,7.225433526011e-4,FALSE
CD44-AS1,3043,1.1411933e-4,-2.3199774998584516e-5,4101,0.0036127167,0.0036127167630057,FALSE
DUXAP9,3860,2.0197554e-5,-2.3977878540392996e-5,4102,0.0014450867,0.0014450867052023,FALSE
OR10AH1P,3441,5.09433e-5,-2.4307261827145678e-5,4103,0.00216763,0.0021676300578034,FALSE
GCM2,3053,1.1255363e-4,-2.47654749985837e-5,4104,0.0036127167,0.0036127167630057,FALSE
CGA,3779,2.5456635e-5,-2.5457613076331774e-5,4105,0.0014450867,7.225433526011e-4,FALSE
LINC01574,3148,9.430005e-5,-2.5476018891830667e-5,4106,0.0028901733,0.0014450867052023,FALSE
LINC02813,3219,8.052721e-5,-2.5771227819953065e-5,4107,0.0028901733,0.0028901734104046,FALSE
CYP4F11,3066,1.1063242e-4,-2.6686684998583943e-5,4108,0.0036127167,0.0036127167630057,FALSE
TCFL5,1515,0.0028223374,-2.7049675741376064e-5,4109,0.06864162,0.0657514450867052,FALSE
LINC02418,3915,1.6249169e-5,-2.7926263540392037e-5,4110,0.0014450867,0.0014450867052023,FALSE
SIRPB3P,2828,1.7095984e-4,-2.8319108601591107e-5,4111,0.0050578034,0.005057803468208,FALSE
TDRD1,3429,5.23075e-5,-2.968187736308305e-5,4112,0.00216763,0.0014450867052023,FALSE
LMAN1L,2753,1.9641987e-4,-2.9814340745346726e-5,4113,0.0050578034,0.0021676300578034,FALSE
CNOT11,1384,0.0036949771,-2.9881705297146577e-5,4114,0.088872835,0.0773121387283237,FALSE
SRD5A2,3435,5.1444105e-5,-3.054527236308302e-5,4115,0.00216763,0.0014450867052023,FALSE
RNASE6-1,3251,7.400163e-5,-3.229680781995276e-5,4116,0.0028901733,0.0028901734104046,FALSE
AGBL1-AS1,2421,3.8269476e-4,-3.259213741457235e-5,4117,0.010115607,0.0101156069364161,FALSE
PEAR1,2670,2.2832946e-4,-3.280093978237196e-5,4118,0.00650289,0.0065028901734104,FALSE
LEMD1-AS1,2923,1.4060143e-4,-3.444997761814017e-5,4119,0.00433526,0.0036127167630057,FALSE
SIGLEC10,2760,1.9567073e-4,-3.454747312216243e-5,4120,0.0057803467,0.0057803468208092,FALSE
CFAP95-DT,3481,4.7037356e-5,-3.495202136308413e-5,4121,0.00216763,0.0014450867052023,FALSE
TUBA4B,3195,8.472896e-5,-3.504710889183106e-5,4122,0.0028901733,0.0014450867052023,FALSE
LINC02412,3252,7.380222e-5,-3.923503335589268e-5,4123,0.0028901733,0.0021676300578034,FALSE
LINC02308,2752,1.9648195e-4,-4.047506865810306e-5,4124,0.0057803467,0.005057803468208,FALSE
CORO1B,1431,0.0034519262,-4.1040345271325304e-5,4125,0.08309249,0.0722543352601156,FALSE
IRX4,2609,2.583827e-4,-4.3180592998007655e-5,4126,0.00650289,0.0021676300578034,FALSE
BPIFB2,3121,1.003371e-4,-4.372082053452337e-5,4127,0.0036127167,0.0028901734104046,FALSE
LINC02877,2154,6.731575e-4,-4.487952890688481e-5,4128,0.016618498,0.0137283236994219,FALSE
TPRG1,1591,0.0022855077,-4.539338415520137e-5,4129,0.05202312,0.0332369942196531,FALSE
ERICH3,1084,0.0069692074,-4.995616562704439e-5,4130,0.16546243,0.1062138728323699,FALSE
ZNRF3-IT1,3186,8.587117e-5,-5.144793499858369e-5,4131,0.0036127167,0.0036127167630057,FALSE
LYSMD2,1549,0.0025829691,-5.422357769548611e-5,4132,0.06213873,0.0541907514450867,FALSE
CCDC153,1962,9.909315e-4,-5.466557113692168e-5,4133,0.023121387,0.0144508670520231,FALSE
NLGN4Y-AS1,3007,1.2034655e-4,-5.470485761814114e-5,4134,0.00433526,0.0036127167630057,FALSE
H1-1,2011,8.929151e-4,-5.496335598601886e-5,4135,0.020953758,0.0130057803468208,FALSE
GPR39,515,0.023264874,-5.627471813598311e-5,4136,0.63150287,0.2492774566473988,FALSE
CETP,3344,6.214123e-5,-5.763483889183e-5,4137,0.0028901733,0.0014450867052023,FALSE
NETO1,1448,0.0032989068,-5.8769588720966575e-5,4138,0.07586705,0.0491329479768786,FALSE
NUS1P2,2718,2.0860213e-4,-5.926708531831176e-5,4139,0.00650289,0.0057803468208092,FALSE
TLR3,2811,1.7722983e-4,-5.972718865810365e-5,4140,0.0057803467,0.005057803468208,FALSE
CDCA3,1227,0.0051119863,-5.977562822918598e-5,4141,0.115606934,0.0585260115606936,FALSE
KC6,2592,2.6539635e-4,-6.031331030159549e-5,4142,0.0072254334,0.0036127167630057,FALSE
MYBPC1,2008,8.940126e-4,-6.060467152195828e-5,4143,0.020953758,0.0122832369942196,FALSE
LINC01720,3046,1.13873124e-4,-6.11782836181402e-5,4144,0.00433526,0.0036127167630057,FALSE
IRS3P,2529,3.005249e-4,-6.278178879759444e-5,4145,0.007947977,0.0036127167630057,FALSE
FRK,2764,1.93536e-4,-6.363746526591928e-5,4146,0.0057803467,0.0028901734104046,FALSE
MCIDAS,3158,9.197796e-5,-6.55575916064002e-5,4147,0.0036127167,0.0014450867052023,FALSE
RELN,880,0.010411351,-6.688804555566414e-5,4148,0.25072256,0.1322254335260115,FALSE
GMNC,1616,0.002160033,-7.319047259264969e-5,4149,0.04696532,0.0166184971098265,FALSE
DNAAF6,2450,3.54817e-4,-8.068634402239028e-5,4150,0.010115607,0.0079479768786127,FALSE
STXBP5L,691,0.015995102,-8.597317514398388e-5,4151,0.42052025,0.2471098265895953,FALSE
PSMB9,2076,7.9014554e-4,-8.692085050477489e-5,4152,0.020231213,0.0166184971098265,FALSE
BNC2,1361,0.0039186394,-8.814177238279425e-5,4153,0.08815029,0.0433526011560693,FALSE
SHISA6,566,0.020486807,-9.260995657351474e-5,4154,0.5563584,0.2781791907514451,FALSE
SEPTIN4-AS1,2102,7.5296947e-4,-9.345112188968664e-5,4155,0.018063584,0.0079479768786127,FALSE
H2BC6-AS1,1353,0.003997058,-1.0263616768416844e-4,4156,0.091763005,0.0520231213872832,FALSE
MAN2B1,1339,0.004101551,-1.0289203555654918e-4,4157,0.10043353,0.0852601156069364,FALSE
VEPH1,570,0.020356312,-1.0701311170445915e-4,4158,0.5549133,0.2854046242774566,FALSE
CRB1,509,0.023606451,-1.0824696187121364e-4,4159,0.6676301,0.3302023121387283,FALSE
ARHGAP28,1053,0.007315116,-1.1067085687903615e-4,4160,0.17846821,0.125,FALSE
CXCL5,2439,3.661831e-4,-1.1354852162017294e-4,4161,0.01083815,0.0072254335260115,FALSE
CCDC85A,1197,0.005453836,-1.2296286194363973e-4,4162,0.13078035,0.0910404624277456,FALSE
CCDC170,1030,0.0075802384,-1.233789305924712e-4,4163,0.17774567,0.0917630057803468,FALSE
PTCHD4,1729,0.0016587029,-1.2383242848585903e-4,4164,0.039739884,0.0260115606936416,FALSE
MCC,484,0.024958974,-1.2788620580366048e-4,4165,0.7268786,0.3793352601156069,FALSE
BRINP2,1778,0.0014707199,-1.293265707637889e-4,4166,0.03612717,0.0260115606936416,FALSE
PRLR,1614,0.0021649443,-1.2993552686234777e-4,4167,0.051300578,0.0332369942196531,FALSE
IL1A,2822,1.7273461e-4,-1.3275860369377733e-4,4168,0.0072254334,0.0057803468208092,FALSE
SMN2,1792,0.0014320982,-1.3319887385661886e-4,4169,0.037572253,0.0375722543352601,FALSE
H2AC17,1769,0.0014945146,-1.363456956038825e-4,4170,0.035404623,0.01878612716763,FALSE
WWTR1-1,931,0.009351275,-1.371809185701894e-4,4171,0.23049133,0.1466763005780346,FALSE
TMSB15A,696,0.015856842,-1.4307235662235952e-4,4172,0.42124277,0.2586705202312139,FALSE
EFS,1198,0.0054509523,-1.5092709243341533e-4,4173,0.13583815,0.1134393063583815,FALSE
ARAF,1692,0.0018161881,-1.5172011093369782e-4,4174,0.046242774,0.0411849710982658,FALSE
TMEM190,3027,1.1797673e-4,-1.526743663377981e-4,4175,0.0057803467,0.0014450867052023,FALSE
PDZRN4,702,0.015637971,-1.5633026131246384e-4,4176,0.4067919,0.2232658959537572,FALSE
MDGA2,265,0.040554978,-1.5748736594882083e-4,4177,1.341763,0.4161849710982659,FALSE
GRAMD2A,2281,5.0716806e-4,-1.6324515303701504e-4,4178,0.01517341,0.0108381502890173,FALSE
TTC22,1795,0.001427047,-1.642825370869399e-4,4179,0.033959538,0.0151734104046242,FALSE
GPX8,1348,0.0040182695,-1.7118877964817e-4,4180,0.098988436,0.0794797687861271,FALSE
ARHGAP24,1167,0.005797861,-1.7353107209301894e-4,4181,0.13800578,0.0845375722543352,FALSE
TCERG1L,1346,0.004025723,-1.8066633351596485e-4,4182,0.09609827,0.0628612716763005,FALSE
ARPC4,1152,0.005948628,-1.8727077399266067e-4,4183,0.15101156,0.1307803468208092,FALSE
PHLDB1,1052,0.007317668,-1.8944337204119947e-4,4184,0.18424855,0.14378612716763,FALSE
RPE65,2077,7.896318e-4,-1.9533823014494247e-4,4185,0.0216763,0.0130057803468208,FALSE
ACKR3,1209,0.0053315545,-1.9889799754150542e-4,4186,0.12572254,0.0708092485549133,FALSE
GPR63,1452,0.0032430307,-2.0015321517674633e-4,4187,0.081647396,0.0700867052023121,FALSE
EPHA5,165,0.052692175,-2.0322357524647425e-4,4188,1.984104,0.4725433526011561,FALSE
FRMD4A,142,0.056407124,-2.0579147019586573e-4,4189,2.3395953,0.7066473988439307,FALSE
SCNM1,1314,0.004361968,-2.072328583676749e-4,4190,0.10982659,0.0939306358381502,FALSE
PIF1,1311,0.0044116057,-2.0990179602065138e-4,4191,0.099710986,0.0368497109826589,FALSE
BMPER,1387,0.0036744021,-2.1218827815968472e-4,4192,0.088872835,0.0599710982658959,FALSE
MLLT11,773,0.013169992,-2.1222176719550934e-4,4193,0.35115606,0.2550578034682081,FALSE
LINC01446,2746,1.9802531e-4,-2.163290655485204e-4,4194,0.00867052,0.0021676300578034,FALSE
PCDHA4-1,1334,0.0041740956,-2.3176979887060036e-4,4195,0.099710986,0.0599710982658959,FALSE
LEPR,1249,0.004884434,-2.3459795901368651e-4,4196,0.119942196,0.0859826589595375,FALSE
LINC02605,1577,0.002358212,-2.4220947577709704e-4,4197,0.056358382,0.0274566473988439,FALSE
HES4,287,0.03815837,-2.487113600137602e-4,4198,1.2767341,0.50505780346820806,FALSE
MEG8,684,0.016472664,-2.506876917414462e-4,4199,0.43858382,0.2492774566473988,FALSE
NFIC,595,0.019782461,-2.5311883177808476e-4,4200,0.5520231,0.3208092485549133,FALSE
ANO4,1029,0.0075873793,-2.6262173113350627e-4,4201,0.1900289,0.134393063583815,FALSE
LEF1,1336,0.0041578575,-2.674593234060376e-4,4202,0.098988436,0.0541907514450867,FALSE
PLXNA2,588,0.019950569,-2.692010013135446e-4,4203,0.5643064,0.3453757225433526,FALSE
NEUROG2-AS1,1859,0.0012467259,-2.8099754477319114e-4,4204,0.033236995,0.0180635838150289,FALSE
LINC01208,1699,0.0017807577,-3.0337162900957346e-4,4205,0.04479769,0.0209537572254335,FALSE
DDX47,1554,0.0025354708,-3.0854357968716827e-4,4206,0.06647399,0.0549132947976878,FALSE
CFAP157,1360,0.0039192475,-3.094769244116744e-4,4207,0.09248555,0.041907514450867,FALSE
CHN2,1895,0.0011539442,-3.168862275339711e-4,4208,0.03251445,0.0202312138728323,FALSE
AGTRAP,1344,0.004043674,-3.1850418150305385e-4,4209,0.1033237,0.0830924855491329,FALSE
CCND1,1211,0.0053060567,-3.254245013778074e-4,4210,0.12644508,0.0635838150289017,FALSE
HEY1,983,0.008348835,-3.2934344989927567e-4,4211,0.2066474,0.1235549132947976,FALSE
EFCAB8,2785,1.8606667e-4,-3.340978448358071e-4,4212,0.01083815,0.0028901734104046,FALSE
TSHZ3,1212,0.005282358,-3.341982578733881e-4,4213,0.13294798,0.097543352601156,FALSE
SOX3,1239,0.005007377,-3.3433083367035235e-4,4214,0.12210982,0.0729768786127167,FALSE
RORA-1,1425,0.0034790288,-3.344028119104198e-4,4215,0.085260116,0.0491329479768786,FALSE
TRAPPC10,1055,0.0072763367,-3.3835591080755734e-4,4216,0.18713872,0.1459537572254335,FALSE
CEP120,1126,0.006303761,-3.391248244859385e-4,4217,0.16040462,0.1221098265895953,FALSE
SH3RF3,413,0.028818859,-3.437587161376458e-4,4218,0.8540462,0.3417630057803468,FALSE
KLHL32,809,0.011936733,-3.442809411779445e-4,4219,0.31358382,0.2145953757225433,FALSE
HCN1,1166,0.0058291075,-3.545700746404209e-4,4220,0.14306359,0.0867052023121387,FALSE
NDST4,1759,0.0015161672,-3.5799287249798555e-4,4221,0.042630058,0.0317919075144508,FALSE
NYAP2,1444,0.0033528458,-3.6303506124209944e-4,4222,0.08742774,0.0708092485549133,FALSE
IMPA2,1352,0.003997951,-3.635753142902403e-4,4223,0.102601156,0.0794797687861271,FALSE
SPATA6L,1364,0.0038771348,-3.812187598440632e-4,4224,0.10043353,0.0794797687861271,FALSE
HHIP,961,0.008757772,-3.81403394880259e-4,4225,0.21965317,0.134393063583815,FALSE
ENTR1,1273,0.0046765557,-3.8894917497036207e-4,4226,0.123554915,0.1098265895953757,FALSE
LRP3,1368,0.0038419983000000002,-3.9081604216053515e-4,4227,0.10187861,0.0895953757225433,FALSE
FRAS1,783,0.012787701,-3.9714178774896485e-4,4228,0.32803467,0.1791907514450867,FALSE
HDAC2-AS2,1004,0.007941777,-3.9917512884409163e-4,4229,0.20014451,0.1293352601156069,FALSE
MIAT,824,0.011584403,-4.083549754283091e-4,4230,0.3020231,0.1958092485549133,FALSE
ABRACL,1584,0.002323802,-4.154279106658873e-4,4231,0.0650289,0.0585260115606936,FALSE
PCSK2,1229,0.005109128,-4.2029566629333203e-4,4232,0.1315029,0.0997109826589595,FALSE
RBMS3,507,0.023701988,-4.269586028452459e-4,4233,0.67052025,0.2955202312138728,FALSE
ASB8,1378,0.0037450108,-4.309698485762929e-4,4234,0.098988436,0.0809248554913294,FALSE
SLCO3A1,1107,0.0065705343,-4.3149098645207733e-4,4235,0.16763006,0.1184971098265895,FALSE
HMGCS1,94,0.07199355,-4.3203842898705306e-4,4236,3.4609826,0.638728323699422,FALSE
GSN,775,0.013057149,-4.361022822831313e-4,4237,0.32731214,0.1430635838150289,FALSE
FBXL18,1162,0.0058509675,-4.374848998696404e-4,4238,0.15317918,0.125,FALSE
NPPC-1,1392,0.003646111,-4.4571846940500055e-4,4239,0.09609827,0.0751445086705202,FALSE
SSH1,1088,0.00694048,-4.4702872641264404e-4,4240,0.18352601,0.1531791907514451,FALSE
PRR11,893,0.010141105,-4.481358838841102e-4,4241,0.25289017,0.130057803468208,FALSE
CNTNAP5,771,0.013231387,-4.482442404264254e-4,4242,0.33598265,0.1596820809248555,FALSE
MROH8,1546,0.0026036948,-4.495936486790419e-4,4243,0.07225434,0.0628612716763005,FALSE
KCTD13,1077,0.00701209,-4.5287867583029796e-4,4244,0.18208092,0.1380057803468208,FALSE
POU2F2,1434,0.0034278966,-4.6084008138432356e-4,4245,0.09031792,0.0671965317919075,FALSE
SPC25,906,0.0099577205,-4.666126349445566e-4,4246,0.24783237,0.125,FALSE
RIOK2,1481,0.0030634108,-4.859831815093213e-4,4247,0.08453757,0.0736994219653179,FALSE
HOATZ,1533,0.0027200112,-4.932719146820871e-4,4248,0.06864162,0.0267341040462427,FALSE
ZDHHC7,1262,0.0047928193,-5.0143168443182e-4,4249,0.12861271,0.1105491329479768,FALSE
APOD,2378,4.1808467e-4,-5.0596570240753e-4,4250,0.018786127,0.0036127167630057,FALSE
LINC02899,1460,0.0032094948,-5.086400623110005e-4,4251,0.08092485,0.0368497109826589,FALSE
ZNF804B,972,0.008617442,-5.183197163174553e-4,4252,0.21098267,0.0946531791907514,FALSE
VPS33A,1446,0.003338703,-5.183938083903615e-4,4253,0.091763005,0.0780346820809248,FALSE
WBP1L,1048,0.0073379837,-5.234680273948946e-4,4254,0.19580925,0.1604046242774566,FALSE
NXT1,1521,0.0027838321,-5.311169804610318e-4,4255,0.078034684000000007,0.065028901734104,FALSE
CELF4,788,0.012544434,-5.324292693232991e-4,4256,0.316474,0.1416184971098266,FALSE
SV2C,1482,0.0030555914,-5.547224137359758e-4,4257,0.08092485,0.0484104046242774,FALSE
ESM1,2112,7.301045e-4,-5.644706106230415e-4,4258,0.02601156,0.0036127167630057,FALSE
MYT1L,556,0.02132998,-5.648845572394941e-4,4259,0.59754336,0.2839595375722543,FALSE
SLC4A10,737,0.014030098,-5.792510274607194e-4,4260,0.375,0.2218208092485549,FALSE
GAS7,692,0.015988488,-5.798709344148504e-4,4261,0.43858382,0.2658959537572254,FALSE
RAB40B,1466,0.0031638076,-5.89091266931104e-4,4262,0.08959538,0.0780346820809248,FALSE
INA,1369,0.0038364988,-6.032462071333132e-4,4263,0.10765896,0.0968208092485549,FALSE
ADAMTS6,181,0.05063637,-6.103031778967196e-4,4264,1.9689306,0.6206647398843931,FALSE
MSMO1,161,0.053129185,-6.105002953851864e-4,4265,2.0895953,0.5773121387283237,FALSE
LRP2,952,0.009041784,-6.138555610057836e-4,4266,0.23410405,0.1452312138728323,FALSE
CDKN1C,1396,0.0036423372,-6.143120748043444e-4,4267,0.09320809,0.0426300578034682,FALSE
SOX9,422,0.028332505,-6.354872134630235e-4,4268,0.8569364,0.3713872832369942,FALSE
C1QTNF7-AS1,1545,0.0026124786,-6.379601678639619e-4,4269,0.0700867,0.0303468208092485,FALSE
HS6ST3,383,0.030945577,-6.424646038972241e-4,4270,0.9515896,0.3699421965317919,FALSE
S100A10,1248,0.0048850244,-6.449331597675733e-4,4271,0.11921965,0.0382947976878612,FALSE
NFATC2,1489,0.0030215592,-6.480403281919992e-4,4272,0.08020231,0.0382947976878612,FALSE
KCNQ1OT1,837,0.011422685,-6.644163929314558e-4,4273,0.3020231,0.1856936416184971,FALSE
GSR,1423,0.0034942462,-6.959771017205509e-4,4274,0.099710986,0.0830924855491329,FALSE
ADAMTS18,1459,0.0032099313,-7.062867001953887e-4,4275,0.08236994,0.0231213872832369,FALSE
CRABP1,1806,0.0014030241,-7.080604911533307e-4,4276,0.04479769,0.0180635838150289,FALSE
NRP1,957,0.008842716,-7.080915862826377e-4,4277,0.23338151,0.1531791907514451,FALSE
BCAN,138,0.056772333,-7.10551111485098e-4,4278,2.2290463,0.4241329479768786,FALSE
YIF1A,1003,0.007947388,-7.135988680556541e-4,4279,0.21387284,0.1589595375722543,FALSE
KCTD8,1076,0.0070170104,-7.270398238081057e-4,4280,0.17774567,0.0874277456647398,FALSE
SCN3A,608,0.019201769,-7.349746371992381e-4,4281,0.54552025,0.3078034682080925,FALSE
RGMB,1332,0.004201682,-7.350960758636698e-4,4282,0.11849711,0.0982658959537572,FALSE
NKX6-2,1345,0.0040356,-7.430584005715986e-4,4283,0.10187861,0.0310693641618497,FALSE
ZNF766,1264,0.0047875238,-7.543486413139302e-4,4284,0.13439307,0.1127167630057803,FALSE
NSG1,1043,0.0073789074,-7.624555600269802e-4,4285,0.20592485,0.1777456647398844,FALSE
SNAP25-AS1,1220,0.0051902635,-7.725975989804759e-4,4286,0.14089595,0.0997109826589595,FALSE
GJD3-1,1409,0.0035517544,-7.934616590471491e-4,4287,0.099710986,0.0664739884393063,FALSE
