gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
ZNF728,3507,4.438097e-05,0.00072254334,0.0007225433526011
INSRR,3508,4.4378714e-05,0.00072254334,0.0007225433526011
MIX23P5,3509,4.4234443e-05,0.00072254334,0.0007225433526011
BANF2,3510,4.421879e-05,0.0014450867,0.0014450867052023
GATA4,3511,4.413404e-05,0.00072254334,0.0007225433526011
VTRNA1-3,3512,4.4029777e-05,0.00072254334,0.0007225433526011
MNDA,3513,4.3974913e-05,0.00072254334,0.0007225433526011
LINC00332,3514,4.3929893e-05,0.0014450867,0.0014450867052023
RBPMS-AS1,3515,4.380324e-05,0.00072254334,0.0007225433526011
IDO2,3516,4.370241e-05,0.00072254334,0.0007225433526011
LINC01495,3517,4.365329e-05,0.00072254334,0.0007225433526011
IRF5,3518,4.3534037e-05,0.0014450867,0.0014450867052023
LINC01979,3519,4.347487e-05,0.00072254334,0.0007225433526011
SDR42E1,3520,4.338999e-05,0.00072254334,0.0007225433526011
GGT5,3521,4.3113007e-05,0.00072254334,0.0007225433526011
PSG5,3522,4.3059623e-05,0.0014450867,0.0014450867052023
PSD2-AS1,3523,4.2991116e-05,0.0014450867,0.0014450867052023
LINC01399,3524,4.2959433e-05,0.00072254334,0.0007225433526011
LINC00559,3525,4.2826534e-05,0.00072254334,0.0007225433526011
LINC02539,3526,4.2808846e-05,0.00072254334,0.0007225433526011
CCDC197,3527,4.2743926e-05,0.0014450867,0.0014450867052023
RBM46,3528,4.260929e-05,0.00072254334,0.0007225433526011
XRCC6P4,3529,4.2603915e-05,0.0014450867,0.0014450867052023
LINC00845,3530,4.2499018e-05,0.00072254334,0.0007225433526011
CSRP3,3531,4.2439307e-05,0.00072254334,0.0007225433526011
LINC00508,3532,4.2394917e-05,0.00072254334,0.0007225433526011
MIR503HG,3533,4.233098e-05,0.00072254334,0.0007225433526011
VTRNA1-1,3534,4.2275933e-05,0.00072254334,0.0007225433526011
ARMCX3-AS1,3535,4.2252497e-05,0.00072254334,0.0007225433526011
LINC02174,3536,4.2196665e-05,0.0014450867,0.0014450867052023
ANKRD20A9P,3537,4.18602e-05,0.0014450867,0.0014450867052023
LINC00243,3538,4.1824926e-05,0.00072254334,0.0007225433526011
LINC00596,3539,4.178374e-05,0.0014450867,0.0014450867052023
HISLA,3540,4.1778294e-05,0.00072254334,0.0007225433526011
LINC02640,3541,4.168104e-05,0.00072254334,0.0007225433526011
ADIPOQ,3542,4.155326e-05,0.0014450867,0.0014450867052023
CD5,3543,4.1549727e-05,0.00072254334,0.0007225433526011
MPO,3544,4.149684e-05,0.0014450867,0.0007225433526011
HP,3545,4.1469408e-05,0.0014450867,0.0014450867052023
BLK,3546,4.132152e-05,0.0014450867,0.0014450867052023
LINC00540,3547,4.1177384e-05,0.0014450867,0.0007225433526011
PDE6G,3548,4.1009294e-05,0.00072254334,0.0007225433526011
LINC02309,3549,4.0994102e-05,0.00072254334,0.0007225433526011
DYTN,3550,4.090713e-05,0.00072254334,0.0007225433526011
BET1-AS1,3551,4.0836792e-05,0.00072254334,0.0007225433526011
CD93,3552,4.0829495e-05,0.0014450867,0.0014450867052023
TNFSF8,3553,4.0767438e-05,0.00072254334,0.0007225433526011
VCX3A,3554,4.0667146e-05,0.0014450867,0.0014450867052023
C1QTNF8,3555,4.0663752e-05,0.0014450867,0.0014450867052023
LST1,3556,4.0644914e-05,0.00072254334,0.0007225433526011
NAMPT-AS1,3557,4.0380004e-05,0.00072254334,0.0007225433526011
YBX1P10,3558,4.029224e-05,0.00072254334,0.0007225433526011
LINC02520,3559,4.0105853e-05,0.00072254334,0.0007225433526011
NANOGNB,3560,4.0078074e-05,0.00072254334,0.0007225433526011
FAAHP1,3561,4.0034618e-05,0.00072254334,0.0007225433526011
SULT6B1,3562,4.0024337e-05,0.00072254334,0.0007225433526011
BCL6B,3563,4.0011735e-05,0.00072254334,0.0007225433526011
URAD,3564,3.9896673e-05,0.0014450867,0.0014450867052023
TMEM270,3565,3.9861978e-05,0.0014450867,0.0014450867052023
LINC02834,3566,3.981838e-05,0.00072254334,0.0007225433526011
BEST2,3567,3.980719e-05,0.00072254334,0.0007225433526011
CDC42BPG,3568,3.9742474e-05,0.00072254334,0.0007225433526011
LINC02848,3569,3.9626688e-05,0.00072254334,0.0007225433526011
SPAG16-DT,3570,3.9545634e-05,0.00072254334,0.0007225433526011
LINC01305,3571,3.9538965e-05,0.00072254334,0.0007225433526011
CCL26,3572,3.9535716e-05,0.00072254334,0.0007225433526011
LBP,3573,3.9477727e-05,0.00072254334,0.0007225433526011
FAM32BP,3574,3.9383052e-05,0.00072254334,0.0007225433526011
CXCR6,3575,3.9382976e-05,0.0014450867,0.0014450867052023
PRRG4,3576,3.935522e-05,0.00072254334,0.0007225433526011
SPINK4,3577,3.9310333e-05,0.00072254334,0.0007225433526011
SMIM22,3578,3.92382e-05,0.00072254334,0.0007225433526011
CIROP,3579,3.9083385e-05,0.00072254334,0.0007225433526011
KLRC2,3580,3.896815e-05,0.00072254334,0.0007225433526011
SPATA41,3581,3.8954895e-05,0.0014450867,0.0014450867052023
FAM21EP,3582,3.889836e-05,0.00072254334,0.0007225433526011
PLA2G4E-AS1,3583,3.8847433e-05,0.00072254334,0.0007225433526011
GLP2R,3584,3.873362e-05,0.00072254334,0.0007225433526011
CACNG6,3585,3.8690145e-05,0.00072254334,0.0007225433526011
NAV2-IT1,3586,3.8649334e-05,0.0014450867,0.0014450867052023
UVRAG-DT,3587,3.855726e-05,0.00072254334,0.0007225433526011
FRMD6-AS2,3588,3.8525952e-05,0.00072254334,0.0007225433526011
MGC4859,3589,3.840144e-05,0.00072254334,0.0007225433526011
DPEP2,3590,3.8348768e-05,0.00072254334,0.0007225433526011
MACC1-AS1,3591,3.8293983e-05,0.00072254334,0.0007225433526011
LINC02880,3592,3.8060316e-05,0.00072254334,0.0007225433526011
GDF5,3593,3.8055812e-05,0.0014450867,0.0007225433526011
LINC02033,3594,3.804517e-05,0.0014450867,0.0014450867052023
IZUMO2,3595,3.781201e-05,0.00072254334,0.0007225433526011
RAB44,3596,3.777888e-05,0.00072254334,0.0007225433526011
EREG,3597,3.7603775e-05,0.00072254334,0.0007225433526011
CYP4F2,3598,3.7524398e-05,0.0014450867,0.0014450867052023
EGILA,3599,3.748356e-05,0.00072254334,0.0007225433526011
HCST,3600,3.744434e-05,0.00072254334,0.0007225433526011
MYL4,3601,3.7347127e-05,0.00072254334,0.0007225433526011
MFAP5,3602,3.7322945e-05,0.00072254334,0.0007225433526011
LINC00836,3603,3.7309364e-05,0.00072254334,0.0007225433526011
PABPC1P4,3604,3.729751e-05,0.00072254334,0.0007225433526011
ERN2,3605,3.724449e-05,0.00072254334,0.0007225433526011
SLC9A4,3606,3.719672e-05,0.00072254334,0.0007225433526011
DDO,3607,3.714978e-05,0.0014450867,0.0014450867052023
MKI67P1,3608,3.7126705e-05,0.00072254334,0.0007225433526011
LINC02857,3609,3.7039503e-05,0.00072254334,0.0007225433526011
LINC02509,3610,3.7004607e-05,0.00072254334,0.0007225433526011
KLRF1,3611,3.6937257e-05,0.0014450867,0.0014450867052023
MILR1,3612,3.6828096e-05,0.00072254334,0.0007225433526011
ICOSLG,3613,3.6788333e-05,0.0014450867,0.0014450867052023
LINC02733,3614,3.6649133e-05,0.00072254334,0.0007225433526011
LINC01682,3615,3.661884e-05,0.00072254334,0.0007225433526011
LINC00051,3616,3.6524623e-05,0.00072254334,0.0007225433526011
CRYBA1,3617,3.651814e-05,0.00072254334,0.0007225433526011
LINC02759,3618,3.6483652e-05,0.00072254334,0.0007225433526011
ARL11,3619,3.6283735e-05,0.00072254334,0.0007225433526011
C1orf127,3620,3.6173133e-05,0.00072254334,0.0007225433526011
D21S2088E,3621,3.611146e-05,0.00072254334,0.0007225433526011
FGF6,3622,3.6032816e-05,0.00072254334,0.0007225433526011
KREMEN2,3623,3.5967558e-05,0.00072254334,0.0007225433526011
ELN-AS1,3624,3.5946425e-05,0.0014450867,0.0014450867052023
ELAVL4-AS1,3625,3.5923393e-05,0.00072254334,0.0007225433526011
LINC01554,3626,3.5909277e-05,0.00072254334,0.0007225433526011
PTCRA,3627,3.5838286e-05,0.00072254334,0.0007225433526011
DACT2,3628,3.5749483e-05,0.00072254334,0.0007225433526011
CDKN2A,3629,3.5745783e-05,0.00072254334,0.0007225433526011
HIGD2B,3630,3.5611898e-05,0.00072254334,0.0007225433526011
ADGRF1,3631,3.558098e-05,0.00072254334,0.0007225433526011
PGR-AS1,3632,3.5342222e-05,0.00072254334,0.0007225433526011
OTOP3,3633,3.5305013e-05,0.00072254334,0.0007225433526011
DNAJC5B,3634,3.52223e-05,0.00072254334,0.0007225433526011
LINC00305,3635,3.518446e-05,0.00072254334,0.0007225433526011
MIOX,3636,3.5164077e-05,0.00072254334,0.0007225433526011
ATXN2-AS,3637,3.5144138e-05,0.0014450867,0.0014450867052023
LINC02862,3638,3.5132744e-05,0.00072254334,0.0007225433526011
NMBR-AS1,3639,3.511227e-05,0.00072254334,0.0007225433526011
LINC01889,3640,3.5092384e-05,0.00072254334,0.0007225433526011
BCAR3-AS1,3641,3.4992037e-05,0.0014450867,0.0014450867052023
EVPLL,3642,3.496844e-05,0.00072254334,0.0007225433526011
NOTO,3643,3.4929963e-05,0.00072254334,0.0007225433526011
LINC00102,3644,3.492726e-05,0.0014450867,0.0014450867052023
POTEKP,3645,3.4883902e-05,0.00072254334,0.0007225433526011
CA6,3646,3.4796125e-05,0.00072254334,0.0007225433526011
TMEM78,3647,3.4676035e-05,0.00072254334,0.0007225433526011
LINC01166,3648,3.4608394e-05,0.00072254334,0.0007225433526011
LINC02724,3649,3.4427063e-05,0.00072254334,0.0007225433526011
LINC02402,3650,3.430348e-05,0.00072254334,0.0007225433526011
IFITM3P3,3651,3.421189e-05,0.00072254334,0.0007225433526011
TDGF1,3652,3.4211098e-05,0.00072254334,0.0007225433526011
GUCA1C,3653,3.4093784e-05,0.00072254334,0.0007225433526011
TNFRSF1B,3654,3.4084e-05,0.00072254334,0.0007225433526011
LINC01936,3655,3.3966502e-05,0.00072254334,0.0007225433526011
KLHL7-DT,3656,3.394871e-05,0.00072254334,0.0007225433526011
LINC02481,3657,3.3896205e-05,0.00072254334,0.0007225433526011
LINC01511,3658,3.374378e-05,0.00072254334,0.0007225433526011
IKZF3,3659,3.353449e-05,0.00072254334,0.0007225433526011
VAV3-AS1,3660,3.3448894e-05,0.00072254334,0.0007225433526011
LINC02096,3661,3.3427314e-05,0.00072254334,0.0007225433526011
TECTB,3662,3.310406e-05,0.00072254334,0.0007225433526011
LINC01221,3663,3.3092732e-05,0.00072254334,0.0007225433526011
RNU11,3664,3.2952703e-05,0.00072254334,0.0007225433526011
SMASR,3665,3.291253e-05,0.00072254334,0.0007225433526011
FRMD7,3666,3.2746855e-05,0.00072254334,0.0007225433526011
LINC02263,3667,3.2726603e-05,0.00072254334,0.0007225433526011
KRT127P,3668,3.2503223e-05,0.00072254334,0.0007225433526011
RNU6-199P,3669,3.2464985e-05,0.00072254334,0.0007225433526011
C8B,3670,3.246214e-05,0.00072254334,0.0007225433526011
SDHAP2,3671,3.2460994e-05,0.00072254334,0.0007225433526011
TERF1P7,3672,3.2458665e-05,0.00072254334,0.0007225433526011
ODAD2P1,3673,3.2308348e-05,0.00072254334,0.0007225433526011
LINC02791,3674,3.2240223e-05,0.00072254334,0.0007225433526011
LINC01596,3675,3.2224543e-05,0.00072254334,0.0007225433526011
LINC00588,3676,3.2189833e-05,0.00072254334,0.0007225433526011
ANGPTL8,3677,3.2059877e-05,0.00072254334,0.0007225433526011
IP6K3,3678,3.1994394e-05,0.00072254334,0.0007225433526011
ST6GAL2-IT1,3679,3.1993535e-05,0.0014450867,0.0014450867052023
GALNTL5-1,3680,3.1990276e-05,0.00072254334,0.0007225433526011
SIX2,3681,3.1924872e-05,0.00072254334,0.0007225433526011
LINP1,3682,3.190737e-05,0.0014450867,0.0014450867052023
JAKMIP1-DT,3683,3.189991e-05,0.00072254334,0.0007225433526011
SELL,3684,3.1895514e-05,0.00072254334,0.0007225433526011
PPEF2,3685,3.1870517e-05,0.00072254334,0.0007225433526011
CHI3L2,3686,3.184345e-05,0.00072254334,0.0007225433526011
TUBB1,3687,3.182135e-05,0.00072254334,0.0007225433526011
PCED1B-AS1,3688,3.18136e-05,0.00072254334,0.0007225433526011
XDH,3689,3.164736e-05,0.00072254334,0.0007225433526011
TRPC7-AS1,3690,3.1607076e-05,0.00072254334,0.0007225433526011
LINC02835,3691,3.159258e-05,0.00072254334,0.0007225433526011
LINC01945,3692,3.1347445e-05,0.00072254334,0.0007225433526011
DOC2GP,3693,3.0869418e-05,0.0014450867,0.0014450867052023
TBCAP1,3694,3.082371e-05,0.00072254334,0.0007225433526011
ARL14EPL,3695,3.0745137e-05,0.00072254334,0.0007225433526011
MMP3,3696,3.067418e-05,0.00072254334,0.0007225433526011
PYDC1-1,3697,3.066998e-05,0.00072254334,0.0007225433526011
IL10,3698,3.0625124e-05,0.00072254334,0.0007225433526011
SH3TC1,3699,3.0495497e-05,0.00072254334,0.0007225433526011
LINC02675,3700,3.0389128e-05,0.00072254334,0.0007225433526011
PROKR1,3701,3.0345818e-05,0.00072254334,0.0007225433526011
FLJ40288,3702,3.0340234e-05,0.00072254334,0.0007225433526011
LINC02118,3703,3.033017e-05,0.00072254334,0.0007225433526011
MYH6,3704,3.032856e-05,0.00072254334,0.0007225433526011
LINC02642,3705,3.0328227e-05,0.00072254334,0.0007225433526011
RORC,3706,3.032784e-05,0.00072254334,0.0007225433526011
HTR5A,3707,3.0262374e-05,0.00072254334,0.0007225433526011
KIF25-AS1,3708,3.0128202e-05,0.00072254334,0.0007225433526011
CSTA,3709,3.0107847e-05,0.00072254334,0.0007225433526011
MEIOSIN,3710,3.009556e-05,0.00072254334,0.0007225433526011
ZNF890P,3711,3.0027637e-05,0.00072254334,0.0007225433526011
LINC01497,3712,2.9960685e-05,0.00072254334,0.0007225433526011
SCAT1,3713,2.995619e-05,0.00072254334,0.0007225433526011
GZMM,3714,2.981388e-05,0.00072254334,0.0007225433526011
KCNJ1,3715,2.9671528e-05,0.00072254334,0.0007225433526011
IRF6,3716,2.9648956e-05,0.00072254334,0.0007225433526011
ADAM21,3717,2.9613442e-05,0.00072254334,0.0007225433526011
LINC02119,3718,2.9582608e-05,0.00072254334,0.0007225433526011
CRYGA,3719,2.9449064e-05,0.00072254334,0.0007225433526011
CCN6,3720,2.913226e-05,0.00072254334,0.0007225433526011
LINC02749,3721,2.9111703e-05,0.00072254334,0.0007225433526011
LINC02031,3722,2.9090905e-05,0.00072254334,0.0007225433526011
LINC02849,3723,2.9080435e-05,0.0014450867,0.0014450867052023
EGLN3-AS1,3724,2.9076631e-05,0.00072254334,0.0007225433526011
MIPEPP1,3725,2.8909526e-05,0.00072254334,0.0007225433526011
AGAP7P,3726,2.8888582e-05,0.00072254334,0.0007225433526011
CD3G,3727,2.886125e-05,0.00072254334,0.0007225433526011
LINC00968,3728,2.883126e-05,0.00072254334,0.0007225433526011
LINC02601,3729,2.8770104e-05,0.0014450867,0.0014450867052023
TMEM252-DT,3730,2.8676548e-05,0.00072254334,0.0007225433526011
DDX55P1,3731,2.8498955e-05,0.00072254334,0.0007225433526011
SMCO3,3732,2.837395e-05,0.00072254334,0.0007225433526011
SMIM36,3733,2.8280316e-05,0.00072254334,0.0007225433526011
LINC01951,3734,2.8256914e-05,0.00072254334,0.0007225433526011
LINC00210,3735,2.8220178e-05,0.00072254334,0.0007225433526011
IL6,3736,2.8147551e-05,0.00072254334,0.0007225433526011
CASP4,3737,2.8143975e-05,0.00072254334,0.0007225433526011
LINC01808,3738,2.8139872e-05,0.00072254334,0.0007225433526011
MICB,3739,2.8076016e-05,0.0014450867,0.0007225433526011
YWHAZP4,3740,2.8027154e-05,0.00072254334,0.0007225433526011
PROP1,3741,2.800128e-05,0.00072254334,0.0007225433526011
MSTO2P,3742,2.797506e-05,0.00072254334,0.0007225433526011
LCK,3743,2.7946697e-05,0.00072254334,0.0007225433526011
LINC01486,3744,2.7939457e-05,0.00072254334,0.0007225433526011
ADGRE4P,3745,2.7808961e-05,0.00072254334,0.0007225433526011
LINC01721,3746,2.7646669e-05,0.00072254334,0.0007225433526011
CLRN2,3747,2.7592097e-05,0.00072254334,0.0007225433526011
TCP1P1,3748,2.7504962e-05,0.00072254334,0.0007225433526011
FMO10P,3749,2.7500939e-05,0.00072254334,0.0007225433526011
ANPEP,3750,2.7428943e-05,0.00072254334,0.0007225433526011
IQCJ-SCHIP1-AS1,3751,2.7423706e-05,0.00072254334,0.0007225433526011
LINC00544,3752,2.7246699e-05,0.00072254334,0.0007225433526011
CPLX4,3753,2.7206279e-05,0.00072254334,0.0007225433526011
BCRP3,3754,2.713264e-05,0.00072254334,0.0007225433526011
LINC03043,3755,2.7045147e-05,0.00072254334,0.0007225433526011
MR1,3756,2.7019234e-05,0.00072254334,0.0007225433526011
ACE2,3757,2.6948699e-05,0.00072254334,0.0007225433526011
HIGD1AP17,3758,2.6917362e-05,0.00072254334,0.0007225433526011
NXF4,3759,2.6876898e-05,0.00072254334,0.0007225433526011
SPACA3,3760,2.686276e-05,0.00072254334,0.0007225433526011
LINC00587,3761,2.6746591e-05,0.00072254334,0.0007225433526011
ARMH2,3762,2.6738147e-05,0.00072254334,0.0007225433526011
OASL,3763,2.6604768e-05,0.00072254334,0.0007225433526011
LINC01878,3764,2.632288e-05,0.0014450867,0.0014450867052023
MORF4L1P5,3765,2.6260414e-05,0.00072254334,0.0007225433526011
ZFP91-CNTF,3766,2.6205014e-05,0.00072254334,0.0007225433526011
FOXA3,3767,2.6152844e-05,0.00072254334,0.0007225433526011
LINC02444,3768,2.610505e-05,0.00072254334,0.0007225433526011
TRAT1,3769,2.6079662e-05,0.00072254334,0.0007225433526011
LINC00707,3770,2.6063388e-05,0.00072254334,0.0007225433526011
SPINK2,3771,2.5938338e-05,0.00072254334,0.0007225433526011
PRELID1P5,3772,2.5886526e-05,0.00072254334,0.0007225433526011
MT4,3773,2.5798443e-05,0.00072254334,0.0007225433526011
MTND6P25,3774,2.559141e-05,0.00072254334,0.0007225433526011
MACORIS,3775,2.5570904e-05,0.00072254334,0.0007225433526011
DPPA3,3776,2.555755e-05,0.00072254334,0.0007225433526011
GCSHP5,3777,2.5550935e-05,0.00072254334,0.0007225433526011
LINC01997,3778,2.5491123e-05,0.00072254334,0.0007225433526011
CGA,3779,2.5456635e-05,0.0014450867,0.0007225433526011
LINC02689,3780,2.5405885e-05,0.00072254334,0.0007225433526011
EHF,3781,2.5368863e-05,0.00072254334,0.0007225433526011
LINC01069,3782,2.5316216e-05,0.0014450867,0.0014450867052023
SNX6P1,3783,2.5310914e-05,0.00072254334,0.0007225433526011
NLRP9P1,3784,2.5258334e-05,0.00072254334,0.0007225433526011
LINC00368,3785,2.5114661e-05,0.00072254334,0.0007225433526011
ZNF716,3786,2.510527e-05,0.00072254334,0.0007225433526011
LINC02100,3787,2.5024665e-05,0.00072254334,0.0007225433526011
LINC01496,3788,2.4988803e-05,0.0014450867,0.0014450867052023
ZSCAN10,3789,2.4924586e-05,0.00072254334,0.0007225433526011
LY86,3790,2.4808645e-05,0.00072254334,0.0007225433526011
DUXA,3791,2.4795783e-05,0.00072254334,0.0007225433526011
NTN3,3792,2.4753768e-05,0.00072254334,0.0007225433526011
PKD1L1-AS1,3793,2.4750889e-05,0.00072254334,0.0007225433526011
SUGT1P3,3794,2.4691633e-05,0.00072254334,0.0007225433526011
ZP2,3795,2.4682522e-05,0.00072254334,0.0007225433526011
LINC02172,3796,2.4591141e-05,0.00072254334,0.0007225433526011
GZMA,3797,2.4569848e-05,0.00072254334,0.0007225433526011
ACSM1,3798,2.4515786e-05,0.00072254334,0.0007225433526011
RNVU1-27,3799,2.4501818e-05,0.00072254334,0.0007225433526011
OCSTAMP,3800,2.448794e-05,0.00072254334,0.0007225433526011
HNRNPA3P11,3801,2.4415018e-05,0.00072254334,0.0007225433526011
POU2AF2,3802,2.4389688e-05,0.00072254334,0.0007225433526011
PPBP,3803,2.4365603e-05,0.00072254334,0.0007225433526011
CD300LF,3804,2.4275516e-05,0.00072254334,0.0007225433526011
LINC02271,3805,2.4265626e-05,0.00072254334,0.0007225433526011
LINC00554,3806,2.39713e-05,0.00072254334,0.0007225433526011
SPAAR,3807,2.3941308e-05,0.00072254334,0.0007225433526011
H2BC12,3808,2.3918881e-05,0.00072254334,0.0007225433526011
PSAPL1,3809,2.381339e-05,0.00072254334,0.0007225433526011
LINC02071,3810,2.3573159e-05,0.00072254334,0.0007225433526011
C6orf47-AS1,3811,2.3552346e-05,0.00072254334,0.0007225433526011
EPS8L3,3812,2.3385528e-05,0.00072254334,0.0007225433526011
EPGN,3813,2.3381679e-05,0.00072254334,0.0007225433526011
LINC00635,3814,2.3341838e-05,0.00072254334,0.0007225433526011
CENPNP2,3815,2.3198845e-05,0.00072254334,0.0007225433526011
MUC3A,3816,2.3141614e-05,0.00072254334,0.0007225433526011
LINC02751,3817,2.3073586e-05,0.00072254334,0.0007225433526011
LINC00538,3818,2.3037925e-05,0.00072254334,0.0007225433526011
UAP1L1,3819,2.301266e-05,0.00072254334,0.0007225433526011
LINC01858,3820,2.2922972e-05,0.00072254334,0.0007225433526011
LSM12P1,3821,2.2882967e-05,0.00072254334,0.0007225433526011
AGXT2,3822,2.2829761e-05,0.00072254334,0.0007225433526011
GPR83,3823,2.264465e-05,0.00072254334,0.0007225433526011
DSG4,3824,2.2590271e-05,0.00072254334,0.0007225433526011
LINC02291,3825,2.2567347e-05,0.00072254334,0.0007225433526011
LINC02768,3826,2.2515056e-05,0.00072254334,0.0007225433526011
NRAP,3827,2.237842e-05,0.00072254334,0.0007225433526011
FGD2,3828,2.2356511e-05,0.00072254334,0.0007225433526011
MYZAP,3829,2.2244958e-05,0.00072254334,0.0007225433526011
GAPLINC,3830,2.2143198e-05,0.00072254334,0.0007225433526011
LINC00347,3831,2.2089836e-05,0.00072254334,0.0007225433526011
LRRC25,3832,2.1939404e-05,0.00072254334,0.0007225433526011
LINC00311,3833,2.1877175e-05,0.00072254334,0.0007225433526011
LINC02005,3834,2.1755288e-05,0.00072254334,0.0007225433526011
OR2A9P,3835,2.1740776e-05,0.00072254334,0.0007225433526011
OR52E5,3836,2.1720205e-05,0.00072254334,0.0007225433526011
PAICSP3,3837,2.170905e-05,0.00072254334,0.0007225433526011
RUNX3,3838,2.1708693e-05,0.00072254334,0.0007225433526011
DPRX,3839,2.1672711e-05,0.00072254334,0.0007225433526011
VN1R107P,3840,2.1583739e-05,0.00072254334,0.0007225433526011
KCNA7,3841,2.146529e-05,0.00072254334,0.0007225433526011
FANCD2P2,3842,2.1359723e-05,0.00072254334,0.0007225433526011
TMEM200B,3843,2.1243784e-05,0.00072254334,0.0007225433526011
LINC01363,3844,2.1165146e-05,0.00072254334,0.0007225433526011
CYP11B1-1,3845,2.1152844e-05,0.00072254334,0.0007225433526011
FAM25G,3846,2.1047439e-05,0.00072254334,0.0007225433526011
SSMEM1,3847,2.0998232e-05,0.00072254334,0.0007225433526011
LINC01972,3848,2.0991605e-05,0.00072254334,0.0007225433526011
LINC02228,3849,2.0964344e-05,0.00072254334,0.0007225433526011
COL25A1-DT,3850,2.093607e-05,0.00072254334,0.0007225433526011
NUP210P3,3851,2.0917674e-05,0.00072254334,0.0007225433526011
IL18RAP,3852,2.0826337e-05,0.00072254334,0.0007225433526011
LEXM,3853,2.0672807e-05,0.00072254334,0.0007225433526011
LINC00702,3854,2.066753e-05,0.00072254334,0.0007225433526011
RAC2,3855,2.0633217e-05,0.00072254334,0.0007225433526011
UOX,3856,2.0482026e-05,0.00072254334,0.0007225433526011
SH3RF3-AS1,3857,2.0415324e-05,0.00072254334,0.0007225433526011
LINC01882,3858,2.0314124e-05,0.00072254334,0.0007225433526011
LINC02153,3859,2.0253421e-05,0.00072254334,0.0007225433526011
DUXAP9,3860,2.0197554e-05,0.0014450867,0.0014450867052023
MIR3976HG,3861,2.0108477e-05,0.00072254334,0.0007225433526011
CYP11B1,3862,2.010171e-05,0.00072254334,0.0007225433526011
GCNT2P1,3863,2.0043042e-05,0.00072254334,0.0007225433526011
KCNK15,3864,1.9926767e-05,0.00072254334,0.0007225433526011
LINC02637,3865,1.9908644e-05,0.00072254334,0.0007225433526011
CABS1,3866,1.9879399e-05,0.00072254334,0.0007225433526011
AKR1C8,3867,1.9875995e-05,0.00072254334,0.0007225433526011
ADAM5,3868,1.9873785e-05,0.00072254334,0.0007225433526011
OR7E102P,3869,1.9849094e-05,0.00072254334,0.0007225433526011
NBEAP1,3870,1.980551e-05,0.00072254334,0.0007225433526011
C2CD4A,3871,1.980443e-05,0.00072254334,0.0007225433526011
C13orf42,3872,1.9626415e-05,0.00072254334,0.0007225433526011
ANO7L1,3873,1.9618396e-05,0.00072254334,0.0007225433526011
FABP5P7,3874,1.9612131e-05,0.00072254334,0.0007225433526011
RNA5SP477,3875,1.9575124e-05,0.00072254334,0.0007225433526011
LINC01989,3876,1.9512587e-05,0.00072254334,0.0007225433526011
CLECL1P,3877,1.949251e-05,0.00072254334,0.0007225433526011
KRT27,3878,1.9284833e-05,0.00072254334,0.0007225433526011
KCNJ15,3879,1.925722e-05,0.00072254334,0.0007225433526011
OR2M3,3880,1.925372e-05,0.00072254334,0.0007225433526011
INSL3,3881,1.9201436e-05,0.00072254334,0.0007225433526011
OFD1P17,3882,1.909989e-05,0.00072254334,0.0007225433526011
LINC02280,3883,1.9049541e-05,0.00072254334,0.0007225433526011
UTF1,3884,1.9037494e-05,0.00072254334,0.0007225433526011
GBP1,3885,1.8980913e-05,0.00072254334,0.0007225433526011
HECW2-AS1,3886,1.8901845e-05,0.00072254334,0.0007225433526011
TBC1D3I,3887,1.8899642e-05,0.00072254334,0.0007225433526011
HADHAP1,3888,1.8838813e-05,0.00072254334,0.0007225433526011
LINC02582,3889,1.859187e-05,0.00072254334,0.0007225433526011
EGFLAM-AS4,3890,1.8449968e-05,0.00072254334,0.0007225433526011
DUSP13B,3891,1.8292458e-05,0.00072254334,0.0007225433526011
LINC01303,3892,1.8207234e-05,0.00072254334,0.0007225433526011
EIF4E2P1,3893,1.8091387e-05,0.00072254334,0.0007225433526011
LUADT1,3894,1.7959781e-05,0.00072254334,0.0007225433526011
PCDHB8,3895,1.7736118e-05,0.00072254334,0.0007225433526011
ITIH3,3896,1.741826e-05,0.00072254334,0.0007225433526011
SLC36A2,3897,1.7368015e-05,0.00072254334,0.0007225433526011
OR13A1,3898,1.7339804e-05,0.00072254334,0.0007225433526011
CHI3L1,3899,1.729741e-05,0.00072254334,0.0007225433526011
HDAC9-AS1,3900,1.7286673e-05,0.00072254334,0.0007225433526011
RN7SL170P,3901,1.7272845e-05,0.00072254334,0.0007225433526011
DSCAM-AS1,3902,1.7268796e-05,0.00072254334,0.0007225433526011
RGPD4-AS1,3903,1.7254668e-05,0.00072254334,0.0007225433526011
SPINK14,3904,1.7230033e-05,0.00072254334,0.0007225433526011
ACY3,3905,1.709703e-05,0.00072254334,0.0007225433526011
CFHR4,3906,1.6926828e-05,0.00072254334,0.0007225433526011
C20orf173,3907,1.6702414e-05,0.00072254334,0.0007225433526011
UCMA,3908,1.6531094e-05,0.00072254334,0.0007225433526011
TLR4,3909,1.651493e-05,0.00072254334,0.0007225433526011
PDGFA-DT,3910,1.6457456e-05,0.00072254334,0.0007225433526011
NDUFA8P1,3911,1.6456106e-05,0.00072254334,0.0007225433526011
LINC00474,3912,1.6450442e-05,0.00072254334,0.0007225433526011
ANKRD20A19P,3913,1.6362472e-05,0.00072254334,0.0007225433526011
CSF2RB,3914,1.6255883e-05,0.00072254334,0.0007225433526011
