gene,ko_l2_mean,ko_centroid_shift,mean_expr,frac_expr,rank,t0_tag
FGFR2,0.03195183,0.024792174,0.6157664,0.35065693430656936,337,t70d_RG
PRKD1,0.031467132,0.023372296,0.95065695,0.4662773722627737,338,t70d_RG
COL11A1,0.0314391,0.0258317,0.7059854,0.39153284671532845,339,t70d_RG
OTX2-AS1,0.031131761,0.025062958,0.3991241,0.18014598540145985,340,t70d_RG
SPC25,0.030963367,0.023186527,0.6960584,0.2931386861313869,341,t70d_RG
CEP112,0.03089469,0.021419106,1.1979562,0.5051094890510949,342,t70d_RG
TERF2IP,0.030718524,0.023869729,0.95649636,0.5652554744525548,343,t70d_RG
CSRP2,0.030716905,0.024437672,0.6738686,0.42423357664233574,344,t70d_RG
NCALD,0.03070341,0.024197107,0.790365,0.4402919708029197,345,t70d_RG
WWOX,0.030654574,0.02318932,1.7048175,0.5848175182481752,346,t70d_RG
VEPH1,0.03061453,0.021834308,0.5491971,0.3521167883211679,347,t70d_RG
TMEM98,0.030594032,0.021695897,0.8616058,0.5448175182481751,348,t70d_RG
SLC44A5,0.030572686,0.024852857,0.8449635,0.4364963503649635,349,t70d_RG
SLIT2,0.030486787,0.025626803,0.8052555,0.27854014598540144,350,t70d_RG
BACH2,0.030468255,0.022803241,1.099562,0.5138686131386861,351,t70d_RG
PDLIM3,0.0304089,0.023459248,0.5357664,0.3418978102189781,352,t70d_RG
COL4A5,0.03024016,0.024238285,0.7010219,0.39065693430656934,353,t70d_RG
TMTC2,0.030200297,0.024357606,0.95941603,0.42773722627737226,354,t70d_RG
RAD51B,0.029784938,0.022354113,1.0756204,0.4948905109489051,355,t70d_RG
PREX2,0.029766928,0.022635676,0.6029197,0.3643795620437956,356,t70d_RG
NR2F2-AS1,0.029734882,0.02637972,0.46160585,0.17021897810218978,357,t70d_RG
DMD,0.029656295,0.02195031,1.000876,0.48671532846715326,358,t70d_RG
SVIL,0.029644655,0.02388574,0.7839416,0.4213138686131387,359,t70d_RG
PHLDA1,0.029580802,0.021814112,0.6937226,0.3795620437956204,360,t70d_RG
ID2,0.029544104,0.024454057,0.53021896,0.28145985401459855,361,t70d_RG
EPHA3,0.029364638,0.026369287,0.36,0.19678832116788322,362,t70d_RG
APOLD1,0.02924204,0.022386411,1.0890511,0.3103649635036496,363,t70d_RG
MARCHF1,0.029203353,0.024508102,0.80145985,0.39912408759124085,364,t70d_RG
NRXN3,0.028962776,0.024588455,0.409927,0.19912408759124087,365,t70d_RG
GULP1,0.028909028,0.019801058,0.9953285,0.531970802919708,366,t70d_RG
LRRC3B,0.028694801,0.022698333,0.52642334,0.3261313868613139,367,t70d_RG
ELP4,0.028594779,0.022435615,0.87854016,0.5086131386861313,368,t70d_RG
MGST1,0.028562011,0.021404251,0.6779562,0.3030656934306569,369,t70d_RG
HS6ST2,0.028453607,0.02125375,0.7065693,0.3614598540145985,370,t70d_RG
CCNB2,0.028425971,0.022093302,0.7322628,0.25430656934306567,371,t70d_RG
MAGED1,0.028321415,0.021186199,0.9810219,0.5585401459854015,372,t70d_RG
ADGRL3,0.028138619,0.02276272,0.9710949,0.3462773722627737,373,t70d_RG
DCC,0.028086929,0.023005083,0.6893431,0.261021897810219,374,t70d_RG
NRXN1,0.02794087,0.022220092,0.8472993,0.26452554744525547,375,t70d_RG
MKI67,0.027927905,0.021546463,0.70335764,0.2621897810218978,376,t70d_RG
VCAM1,0.027865058,0.023401074,0.3439416,0.2105109489051095,377,t70d_RG
NFIA-AS2,0.027587468,0.02149404,0.5159124,0.2654014598540146,378,t70d_RG
FRMD4A,0.027539508,0.02235772,0.6125547,0.35708029197080293,379,t70d_RG
PBX3,0.02751492,0.021307712,0.64467156,0.3626277372262774,380,t70d_RG
COPS8,0.027362872,0.018178184,0.89576644,0.5559124087591241,381,t70d_RG
SPRY1,0.02734286,0.024218187,0.37722626,0.15562043795620437,382,t70d_RG
LINC01572,0.027245492,0.021152532,0.8680292,0.3451094890510949,383,t70d_RG
AURKB,0.027243132,0.020063207,0.70248175,0.26452554744525547,384,t70d_RG
EPHA6,0.027196663,0.022385132,0.52,0.21751824817518248,385,t70d_RG
AFF3,0.027171409,0.02036705,0.7252555,0.34861313868613136,386,t70d_RG
TMEM132D,0.027148865,0.022895947,0.56846714,0.1710948905109489,387,t70d_RG
SEMA5A,0.027131291,0.021437379,0.5810219,0.2867153284671533,388,t70d_RG
CSNK2B,0.027020901,0.018173113,0.8484672,0.5310948905109489,389,t70d_RG
PLCE1,0.026905963,0.020236392,0.6312409,0.3705109489051095,390,t70d_RG
MMS22L,0.026809601,0.021851754,0.6680292,0.39328467153284674,391,t70d_RG
LTBP1,0.026608624,0.016883468,0.71854013,0.39065693430656934,392,t70d_RG
TFAP2C,0.026605336,0.02264968,0.29313868,0.21226277372262772,393,t70d_RG
CDK14,0.0265755,0.019825324,0.87270075,0.48671532846715326,394,t70d_RG
EPHA5,0.026514703,0.021954792,0.43737227,0.2691970802919708,395,t70d_RG
ZFHX3,0.026398646,0.021645574,0.5284672,0.3375182481751825,396,t70d_RG
PHACTR1,0.026339903,0.022217466,0.80759126,0.36817518248175185,397,t70d_RG
IGFBP2,0.026295058,0.021154435,0.59766424,0.2902189781021898,398,t70d_RG
EPHA7,0.026278466,0.02132756,0.51270074,0.32,399,t70d_RG
KCNH7,0.02624685,0.02092637,0.9976642,0.3640875912408759,400,t70d_RG
ZFPM2,0.02618498,0.018555302,0.6437956,0.3611678832116788,401,t70d_RG
SLC6A1-AS1,0.026171176,0.01981736,0.31824818,0.22043795620437956,402,t70d_RG
RND3,0.026097782,0.019483604,0.73664236,0.40992700729927006,403,t70d_RG
CDH8,0.026048848,0.020709228,0.5643796,0.22364963503649635,404,t70d_RG
MECOM,0.025853362,0.021784287,0.45635036,0.20058394160583942,405,t70d_RG
EPHA4,0.025779791,0.020396482,0.63649637,0.37401459854014596,406,t70d_RG
CST3,0.025679212,0.018813558,0.92233574,0.44,407,t70d_RG
TMEM163,0.025593596,0.021917101,0.41430658,0.251970802919708,408,t70d_RG
BASP1-AS1,0.025575228,0.020452378,0.61839414,0.3518248175182482,409,t70d_RG
MLLT3,0.025552945,0.021499794,0.52350366,0.31416058394160584,410,t70d_RG
RGS7,0.025544304,0.019010436,0.6356204,0.31474452554744525,411,t70d_RG
POU6F2,0.025407154,0.01947324,0.4557664,0.22686131386861313,412,t70d_RG
PCSK1N,0.02535279,0.021220777,0.4429197,0.3027737226277372,413,t70d_RG
RBFOX1,0.02496378,0.019343406,0.5690511,0.2581021897810219,414,t70d_RG
NAALADL2,0.024852183,0.018209996,1.0849636,0.47912408759124087,415,t70d_RG
THSD7A,0.024839817,0.018348748,0.679708,0.36467153284671533,416,t70d_RG
ZFPM2-AS1,0.02481551,0.021111548,0.3632117,0.23854014598540146,417,t70d_RG
ZFP36L2,0.024741264,0.01992705,0.549489,0.34948905109489053,418,t70d_RG
FBXO32,0.024691124,0.020522254,0.44350365,0.21547445255474454,419,t70d_RG
TAFA1,0.0245865,0.019400267,0.3807299,0.19211678832116788,420,t70d_RG
ASPM,0.0245806,0.018542547,0.6843796,0.23795620437956205,421,t70d_RG
ATAD2,0.024548387,0.019036505,0.64759123,0.3354744525547445,422,t70d_RG
IMMP2L,0.024538377,0.019521257,0.9220438,0.4464233576642336,423,t70d_RG
ZNF804A,0.024531066,0.020782646,0.6960584,0.2934306569343066,424,t70d_RG
ZEB2,0.024450986,0.019909156,0.51649636,0.30773722627737227,425,t70d_RG
CSMD2,0.024406182,0.018433074,0.5051095,0.3202919708029197,426,t70d_RG
NUDT1,0.024331536,0.018607032,0.4791241,0.34715328467153284,427,t70d_RG
SPATA13,0.024110185,0.017230792,0.7649635,0.4370802919708029,428,t70d_RG
HOPX,0.024090527,0.020744853,0.26802918,0.12905109489051095,429,t70d_RG
TPX2,0.024086291,0.01818937,0.6741606,0.2510948905109489,430,t70d_RG
CRMP1,0.024016343,0.01872071,0.76788324,0.4835036496350365,431,t70d_RG
PRKG1,0.023951504,0.019010868,0.670365,0.3159124087591241,432,t70d_RG
NCAM2,0.023914197,0.018320307,0.72262776,0.3185401459854015,433,t70d_RG
ARX,0.023862531,0.01925379,0.37576643,0.24671532846715327,434,t70d_RG
NKAIN2,0.023838392,0.019794904,0.39532846,0.21372262773722628,435,t70d_RG
NDN,0.02379775,0.01718137,0.7684671,0.4899270072992701,436,t70d_RG
TIMP3,0.023769267,0.019474609,0.50364965,0.2674452554744526,437,t70d_RG
COL4A6,0.023750426,0.017770816,0.40467152,0.258978102189781,438,t70d_RG
LINC00511,0.023731286,0.018449366,0.6218978,0.3383941605839416,439,t70d_RG
RANBP17,0.023729319,0.018529616,0.66627735,0.3897810218978102,440,t70d_RG
BCAN,0.023701558,0.01972921,0.3929927,0.16496350364963502,441,t70d_RG
DNER,0.023605993,0.018226031,0.56642336,0.3713868613138686,442,t70d_RG
DOK6,0.023570806,0.019355722,0.57956207,0.30481751824817516,443,t70d_RG
SMYD3,0.023563843,0.017640881,1.2157664,0.5518248175182482,444,t70d_RG
NUSAP1,0.0234764,0.017335847,0.59737223,0.2662773722627737,445,t70d_RG
PCDH11X,0.023416882,0.019900883,0.6370803,0.27824817518248174,446,t70d_RG
NTRK2,0.023371853,0.019202212,0.58627737,0.16204379562043797,447,t70d_RG
KALRN,0.023366913,0.019225182,0.6134307,0.36467153284671533,448,t70d_RG
TOX,0.023294125,0.018621694,0.6449635,0.3345985401459854,449,t70d_RG
DLL1,0.023278462,0.01928422,0.34423357,0.20116788321167883,450,t70d_RG
CACNA2D1,0.023277111,0.018954504,0.44379562,0.2756204379562044,451,t70d_RG
CDC20,0.023242494,0.018796802,0.69226277,0.20233576642335765,452,t70d_RG
TUBA1C,0.023228137,0.019339092,0.61868614,0.27883211678832115,453,t70d_RG
NUF2,0.023206426,0.017463269,0.729927,0.28817518248175183,454,t70d_RG
HSD17B12,0.023074659,0.017431056,0.7162044,0.4508029197080292,455,t70d_RG
MIS18BP1,0.02304209,0.015602282,0.74248177,0.3363503649635036,456,t70d_RG
PDXDC1,0.022938464,0.016543306,0.68058395,0.43737226277372265,457,t70d_RG
LINC01515,0.02290439,0.017665062,0.53489053,0.29576642335766423,458,t70d_RG
SDC2,0.022892853,0.016812079,0.47766423,0.32963503649635034,459,t70d_RG
BCL2,0.022839965,0.017782176,0.630073,0.352992700729927,460,t70d_RG
CCNA2-1,0.022731412,0.013303467,0.8049635,0.28029197080291973,461,t70d_RG
BOC,0.022722626,0.015966719,0.5328467,0.3462773722627737,462,t70d_RG
MOB3B,0.022654774,0.016970288,0.4651095,0.2902189781021898,463,t70d_RG
SEMA3A,0.02265005,0.018590733,0.39737228,0.23766423357664235,464,t70d_RG
PPP2R2B,0.022556165,0.018197944,0.5159124,0.28817518248175183,465,t70d_RG
NPY,0.022423925,0.019084433,0.28350365,0.13021897810218977,466,t70d_RG
GLI2,0.022356562,0.017728101,0.4729927,0.3054014598540146,467,t70d_RG
CPE,0.022332441,0.017089928,0.8405839,0.4478832116788321,468,t70d_RG
PRKCA,0.0223136,0.018850312,0.5007299,0.3024817518248175,469,t70d_RG
PDGFD,0.022169756,0.01513793,0.5842336,0.31416058394160584,470,t70d_RG
NCOA2-1,0.022164686,0.01730861,0.85839415,0.4256934306569343,471,t70d_RG
TRAPPC5,0.022151846,0.015620569,0.5553285,0.4216058394160584,472,t70d_RG
CKAP2,0.022044921,0.013413487,0.8858394,0.362043795620438,473,t70d_RG
CLVS1,0.021974074,0.018364413,0.529927,0.30481751824817516,474,t70d_RG
PIMREG,0.021926535,0.013554609,0.5821898,0.2616058394160584,475,t70d_RG
ABHD3,0.021610674,0.016423846,0.6262774,0.37693430656934307,476,t70d_RG
CADPS,0.021607026,0.01855583,0.6070073,0.2108029197080292,477,t70d_RG
STK24,0.02157207,0.014926376,0.56846714,0.3608759124087591,478,t70d_RG
DEPDC1B,0.02154327,0.0133020105,0.66890514,0.30744525547445256,479,t70d_RG
TMTC1,0.021542149,0.015798276,0.4668613,0.27153284671532846,480,t70d_RG
DUSP16,0.02151689,0.017537598,0.53839415,0.33284671532846716,481,t70d_RG
BRIP1,0.0215139,0.017157633,0.4680292,0.2770802919708029,482,t70d_RG
LINC01830,0.021508772,0.018124871,0.2817518,0.1413138686131387,483,t70d_RG
AKAP6,0.021400075,0.017276248,0.56642336,0.312992700729927,484,t70d_RG
NTM,0.02123271,0.017372515,0.43678832,0.21197080291970802,485,t70d_RG
BARHL2,0.021230523,0.018742641,0.1938686,0.12058394160583942,486,t70d_RG
IFI44L,0.021196969,0.017089086,0.22277372,0.1708029197080292,487,t70d_RG
TCIM,0.02118806,0.017921258,0.27328467,0.19124087591240876,488,t70d_RG
LDLRAD4,0.021182265,0.015895024,0.6286131,0.345985401459854,489,t70d_RG
PRDM16,0.021149205,0.016128113,0.41138685,0.26014598540145983,490,t70d_RG
GLUD1,0.021141184,0.014492084,0.6286131,0.42773722627737226,491,t70d_RG
ASCL1,0.02112457,0.016266592,0.42510948,0.22394160583941605,492,t70d_RG
MSRA,0.021054273,0.016372126,0.43328467,0.23503649635036497,493,t70d_RG
TNFRSF19,0.02105281,0.016634403,0.45021898,0.28846715328467154,494,t70d_RG
HS6ST3,0.02096178,0.016750908,0.4729927,0.23445255474452556,495,t70d_RG
PUM1,0.020960154,0.016301118,0.8759124,0.5272992700729927,496,t70d_RG
CTNNA2,0.020956893,0.01709657,0.50452554,0.24,497,t70d_RG
RGS20,0.020838507,0.016215693,0.3211679,0.22423357664233576,498,t70d_RG
MGAT4C,0.02081397,0.017696967,0.4318248,0.1594160583941606,499,t70d_RG
GTSE1,0.02079597,0.015441527,0.66452557,0.24,500,t70d_RG
ATP2B4,0.020750308,0.014942129,0.55357665,0.3442335766423358,501,t70d_RG
TANC2,0.020736355,0.016350828,0.6543066,0.3798540145985401,502,t70d_RG
SSH2,0.020500703,0.015751993,0.830073,0.4289051094890511,503,t70d_RG
FRMD4B,0.020453613,0.016054546,0.53635037,0.32554744525547447,504,t70d_RG
PCDHGB4-1,0.020358196,0.0161629,0.40379563,0.22072992700729926,505,t70d_RG
MACROD2,0.020237865,0.015674379,0.70978105,0.34744525547445254,506,t70d_RG
NBEA,0.02009157,0.014408712,0.6759124,0.40963503649635036,507,t70d_RG
PDE4D,0.020001907,0.015754376,0.47591242,0.2648175182481752,508,t70d_RG
CRNDE,0.019960385,0.015616874,0.3941606,0.23941605839416058,509,t70d_RG
NHS,0.019959137,0.015336278,0.48437956,0.28233576642335767,510,t70d_RG
ST6GALNAC5,0.019958062,0.01623721,0.46481752,0.2677372262773723,511,t70d_RG
SGO2,0.019922672,0.016164344,0.5252555,0.2067153284671533,512,t70d_RG
MBNL2,0.019908372,0.01481737,0.8049635,0.4251094890510949,513,t70d_RG
FRMD5,0.019734278,0.015541143,0.81430656,0.39036496350364963,514,t70d_RG
PGAM4,0.019725122,0.016126724,0.35182482,0.27182481751824816,515,t70d_RG
DMRTA2,0.01962545,0.016083982,0.24467154,0.1640875912408759,516,t70d_RG
CXADR,0.01957091,0.013428637,0.62948906,0.4067153284671533,517,t70d_RG
NR2F2,0.01939675,0.017433155,0.25576642,0.13343065693430656,518,t70d_RG
NOTCH2,0.019381318,0.013571372,0.49547446,0.33343065693430657,519,t70d_RG
TTC6,0.019316977,0.016714985,0.25138685,0.11854014598540145,520,t70d_RG
ADAMTS9-AS2,0.019163227,0.01246054,0.38978103,0.232992700729927,521,t70d_RG
NEUROG2,0.019128287,0.015660519,0.28671533,0.1710948905109489,522,t70d_RG
DCLK1,0.019104255,0.013050976,0.6890511,0.37343065693430655,523,t70d_RG
PKN2,0.019078476,0.011896802,0.8291971,0.48554744525547444,524,t70d_RG
FGF13-1,0.018944453,0.015190077,0.5144526,0.2951824817518248,525,t70d_RG
LINC01473,0.018886019,0.013138217,0.5856934,0.35766423357664234,526,t70d_RG
CENPP,0.018855728,0.014215892,0.4709489,0.2762043795620438,527,t70d_RG
PPM1E,0.018643258,0.012595126,1.0035037,0.46102189781021896,528,t70d_RG
TSHZ2,0.018637845,0.014589542,0.37226278,0.19620437956204378,529,t70d_RG
ARL4A,0.018580928,0.015186336,0.35240877,0.24671532846715327,530,t70d_RG
UTRN,0.01851546,0.011585621,0.67854017,0.39386861313868615,531,t70d_RG
MELK,0.01851012,0.013478499,0.44437957,0.26072992700729924,532,t70d_RG
DTNA,0.018504774,0.014426292,0.47240877,0.27883211678832115,533,t70d_RG
ZNF608,0.0183534,0.014652493,0.4908029,0.33138686131386863,534,t70d_RG
SGCE,0.018331138,0.013004388,0.56554747,0.3786861313868613,535,t70d_RG
ZNF521,0.01827963,0.013523637,0.46160585,0.30364963503649633,536,t70d_RG
NCAPG,0.018208833,0.013050437,0.45868614,0.23562043795620438,537,t70d_RG
ENC1,0.01820347,0.013371755,0.3491971,0.2613138686131387,538,t70d_RG
BMPR1B,0.018194206,0.013668862,0.46043795,0.2875912408759124,539,t70d_RG
NDC80,0.018172488,0.012245378,0.5351825,0.24087591240875914,540,t70d_RG
GAS1,0.01816587,0.014290509,0.24,0.181021897810219,541,t70d_RG
TMEM108,0.018134573,0.01458649,0.37693432,0.24379562043795622,542,t70d_RG
LY6H,0.018127626,0.01451783,0.32875913,0.23094890510948904,543,t70d_RG
SUCLA2,0.018106181,0.012119181,0.5567883,0.4075912408759124,544,t70d_RG
APCDD1,0.018098213,0.015447255,0.23912409,0.13197080291970803,545,t70d_RG
RHOBTB3,0.018066818,0.01097259,0.62569344,0.40087591240875914,546,t70d_RG
OTX2,0.018024823,0.01483683,0.18978103,0.12379562043795621,547,t70d_RG
ST6GALNAC3,0.01802263,0.013204412,0.5220438,0.3284671532846715,548,t70d_RG
MT-TV,0.017937494,0.015524427,0.12583941,0.09518248175182482,549,t70d_RG
EPB41,0.01791704,0.013920331,0.53605837,0.35036496350364965,550,t70d_RG
MAML2,0.017915089,0.013803198,0.55445254,0.2654014598540146,551,t70d_RG
SIPA1L1,0.017892256,0.011530581,0.6613139,0.3708029197080292,552,t70d_RG
CDCA3,0.017891208,0.014551798,0.37722626,0.17372262773722627,553,t70d_RG
NDST4,0.01787539,0.012959057,0.45459855,0.27182481751824816,554,t70d_RG
ANXA2,0.017867234,0.014477202,0.25664234,0.15708029197080292,555,t70d_RG
EML1,0.017864756,0.013528661,0.37576643,0.27094890510948905,556,t70d_RG
KNL1,0.017835395,0.013552886,0.45722628,0.22773722627737225,557,t70d_RG
SEMA6A-AS1,0.017822677,0.013786326,0.33839417,0.21956204379562044,558,t70d_RG
YAP1,0.017818287,0.011123411,0.6134307,0.385985401459854,559,t70d_RG
MYO3A,0.017814493,0.014156459,0.33576643,0.2148905109489051,560,t70d_RG
ELAVL4,0.017721651,0.013778017,0.4557664,0.28116788321167885,561,t70d_RG
RTKN2,0.017633524,0.013013374,0.43065694,0.24350364963503648,562,t70d_RG
DLGAP5-1,0.017603345,0.012368977,0.47065693,0.1854014598540146,563,t70d_RG
STK33,0.017601902,0.013147181,0.4280292,0.27883211678832115,564,t70d_RG
KIF5C,0.017486444,0.013135317,0.5483212,0.34832116788321166,565,t70d_RG
TMEM132B,0.01748518,0.01490387,0.26160583,0.15386861313868613,566,t70d_RG
DENND2B,0.017394135,0.012747144,0.46715328,0.2910948905109489,567,t70d_RG
MEG8,0.017306652,0.014399637,0.380146,0.21927007299270074,568,t70d_RG
CENPA,0.017281977,0.013263826,0.43036497,0.1821897810218978,569,t70d_RG
TAGLN3,0.017234633,0.0131492205,0.40145984,0.2683211678832117,570,t70d_RG
GAS2L3,0.017151205,0.01399927,0.370219,0.17576642335766424,571,t70d_RG
CENPE,0.017143115,0.012713546,0.62802917,0.21343065693430657,572,t70d_RG
NTNG2,0.016884306,0.014648041,0.23357664,0.13576642335766423,573,t70d_RG
KIFC1,0.01674388,0.011714235,0.4581022,0.23065693430656933,574,t70d_RG
LARGE1,0.016739696,0.012799323,0.5068613,0.31795620437956207,575,t70d_RG
NFKBIA,0.016706228,0.013432083,0.2919708,0.20087591240875913,576,t70d_RG
GNG12-AS1,0.016583927,0.011453063,0.4110949,0.2254014598540146,577,t70d_RG
PGM5-AS1,0.016566493,0.014493093,0.23591241,0.08554744525547445,578,t70d_RG
DNAJB1,0.01650721,0.012745148,0.4481752,0.23562043795620438,579,t70d_RG
CDC25C,0.016484326,0.011936312,0.43445256,0.19357664233576644,580,t70d_RG
RFTN2,0.016474798,0.012766541,0.2969343,0.19124087591240876,581,t70d_RG
DOCK1,0.016461195,0.012931577,0.33459854,0.23737226277372261,582,t70d_RG
BCL11B,0.016425826,0.013076541,0.2610219,0.19474452554744526,583,t70d_RG
CRB1,0.016415374,0.01294382,0.35532847,0.23153284671532848,584,t70d_RG
RBP1,0.016386572,0.014107843,0.24262774,0.13664233576642335,585,t70d_RG
MEIS1,0.016335594,0.01282181,0.3240876,0.1816058394160584,586,t70d_RG
PRR11,0.016323747,0.011157413,0.39357665,0.21722627737226277,587,t70d_RG
ETFB,0.016294725,0.010705442,0.40350366,0.3185401459854015,588,t70d_RG
NUP37,0.016221274,0.012261772,0.3889051,0.284963503649635,589,t70d_RG
ATRNL1,0.01621338,0.013296505,0.4329927,0.2773722627737226,590,t70d_RG
RUNX1T1,0.016166255,0.013385603,0.2747445,0.14627737226277374,591,t70d_RG
CMC2,0.016165638,0.011198259,0.46364963,0.3004379562043796,592,t70d_RG
CEP128,0.016160421,0.011832619,0.45167884,0.2686131386861314,593,t70d_RG
BICC1,0.016152471,0.011975356,0.45839417,0.3004379562043796,594,t70d_RG
KHDRBS2,0.016138885,0.011560517,0.45372263,0.27416058394160586,595,t70d_RG
LRIG1-1,0.016120797,0.012825429,0.25810218,0.20175182481751824,596,t70d_RG
CSRNP3,0.016096527,0.012077041,0.46569344,0.3016058394160584,597,t70d_RG
FBXL17,0.016000357,0.013088298,0.56029195,0.28963503649635036,598,t70d_RG
MPPED1,0.015983326,0.013044844,0.22335766,0.1456934306569343,599,t70d_RG
KIF2C,0.015969338,0.011227932,0.37051094,0.18452554744525548,600,t70d_RG
PRC1,0.015730781,0.0116342325,0.46335766,0.22744525547445255,601,t70d_RG
SORCS2,0.015706588,0.011559238,0.39328468,0.19182481751824818,602,t70d_RG
KIF18B,0.015693609,0.011812864,0.3290511,0.17722627737226276,603,t70d_RG
SORCS1,0.015673343,0.012161027,0.3421898,0.1856934306569343,604,t70d_RG
KIF11,0.015672289,0.0107354615,0.4230657,0.22102189781021897,605,t70d_RG
ARPC4,0.015625257,0.011462943,0.34861314,0.27824817518248174,606,t70d_RG
PPFIA2,0.015608476,0.010922945,0.51620436,0.3162043795620438,607,t70d_RG
RTN1,0.015575821,0.012728453,0.31357664,0.21021897810218979,608,t70d_RG
TACC3,0.015570552,0.011561312,0.3880292,0.20116788321167883,609,t70d_RG
LGALS1,0.015533585,0.013091645,0.21576643,0.10715328467153284,610,t70d_RG
NAA10,0.015519065,0.011277626,0.36583942,0.29635036496350364,611,t70d_RG
FIGN,0.015503023,0.012036174,0.36875913,0.2362043795620438,612,t70d_RG
CDCA8,0.0154665755,0.011674469,0.36554745,0.17751824817518247,613,t70d_RG
NDST3,0.015391527,0.013459918,0.24087591,0.14832116788321167,614,t70d_RG
ID1,0.015373093,0.012378875,0.31737226,0.15824817518248174,615,t70d_RG
PTPRN2,0.015366187,0.01180683,0.44233575,0.25547445255474455,616,t70d_RG
LINC01619,0.015357111,0.012910457,0.34364963,0.21343065693430657,617,t70d_RG
NEGR1,0.015345831,0.012773761,0.33839417,0.19211678832116788,618,t70d_RG
FBN2,0.015327204,0.012417877,0.28233576,0.17167883211678833,619,t70d_RG
TNC,0.015125288,0.011737338,0.250219,0.11562043795620439,620,t70d_RG
STMN2,0.01510909,0.013342097,0.20963503,0.14394160583941606,621,t70d_RG
LIPG,0.015102035,0.012003231,0.27912408,0.19562043795620437,622,t70d_RG
ALMS1,0.014983913,0.0115137575,0.4230657,0.29927007299270075,623,t70d_RG
LHX9,0.014956432,0.012395153,0.16233577,0.1016058394160584,624,t70d_RG
KIF15,0.01488179,0.009033049,0.4668613,0.24934306569343065,625,t70d_RG
TSPAN13,0.01484321,0.009645755,0.4651095,0.3310948905109489,626,t70d_RG
PLPP3,0.014794784,0.010467893,0.27649635,0.19532846715328467,627,t70d_RG
PAX3,0.014790213,0.012189376,0.1979562,0.0835036496350365,628,t70d_RG
RSPO3,0.014700871,0.012985106,0.18160585,0.059854014598540145,629,t70d_RG
MEF2C,0.014700289,0.009357018,0.24058394,0.17372262773722627,630,t70d_RG
DANT2,0.014677465,0.010372703,0.310073,0.21868613138686133,631,t70d_RG
SEZ6L,0.014670287,0.011979257,0.2490511,0.14043795620437957,632,t70d_RG
KCNH8,0.01465941,0.011398752,0.39649636,0.2516788321167883,633,t70d_RG
PRKN,0.014655377,0.0113911005,0.47036496,0.28554744525547443,634,t70d_RG
KCNQ1OT1,0.014546096,0.0118647525,0.37343067,0.19883211678832116,635,t70d_RG
PCSK5,0.014481578,0.010785697,0.34861314,0.20437956204379562,636,t70d_RG
FHIT,0.01442088,0.010129297,0.5646715,0.2937226277372263,637,t70d_RG
JAK1,0.01436652,0.011245309,0.420146,0.2981021897810219,638,t70d_RG
