gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
COL18A1-AS1,3679,4.0566574e-05,0.00087591243,0.0008759124087591
SERPINB2,3680,4.055644e-05,0.00087591243,0.0008759124087591
ADAM1B,3681,4.0548184e-05,0.0011678832,0.0011678832116788
GAPDHP35,3682,4.0477444e-05,0.00087591243,0.0008759124087591
PNLIPRP2,3683,4.0320047e-05,0.00087591243,0.0008759124087591
LINC01768,3684,4.0301707e-05,0.00087591243,0.0005839416058394
LINC02765,3685,4.014306e-05,0.00087591243,0.0008759124087591
NCR1,3686,3.9967832e-05,0.0005839416,0.0005839416058394
HMGB1P7,3687,3.984048e-05,0.00087591243,0.0008759124087591
PRELID1P5,3688,3.9792965e-05,0.00087591243,0.0008759124087591
PF4V1,3689,3.9685496e-05,0.001459854,0.0011678832116788
FAM86LP,3690,3.9675782e-05,0.00087591243,0.0008759124087591
TBC1D26,3691,3.9644765e-05,0.0005839416,0.0005839416058394
LINC00305,3692,3.958688e-05,0.0005839416,0.0005839416058394
MTUS2-AS2,3693,3.957436e-05,0.0005839416,0.0005839416058394
NPIPA5,3694,3.9549854e-05,0.0005839416,0.0005839416058394
CTXN3,3695,3.9531507e-05,0.0005839416,0.0005839416058394
PTGES3P2,3696,3.9432292e-05,0.0005839416,0.0005839416058394
LINC02252,3697,3.924748e-05,0.00087591243,0.0008759124087591
SCN4A,3698,3.9184946e-05,0.00087591243,0.0008759124087591
LINC01871,3699,3.9171024e-05,0.0005839416,0.0005839416058394
LINC01979,3700,3.9091938e-05,0.0005839416,0.0005839416058394
FBXO40,3701,3.9089166e-05,0.0005839416,0.0005839416058394
LSM12P1,3702,3.903247e-05,0.00087591243,0.0008759124087591
BICDL2,3703,3.895205e-05,0.0005839416,0.0005839416058394
HOXC4,3704,3.8900816e-05,0.0005839416,0.0002919708029197
GRPR,3705,3.8764698e-05,0.0005839416,0.0005839416058394
SLC25A6P2,3706,3.8725717e-05,0.00087591243,0.0008759124087591
RIPK4,3707,3.8700222e-05,0.0005839416,0.0005839416058394
LINC02176,3708,3.8507507e-05,0.0005839416,0.0005839416058394
LINC02832,3709,3.845293e-05,0.0005839416,0.0005839416058394
FAM124B,3710,3.8361384e-05,0.0005839416,0.0005839416058394
LINC02291,3711,3.835758e-05,0.00087591243,0.0008759124087591
LINC00629,3712,3.8285056e-05,0.00087591243,0.0005839416058394
POTEF,3713,3.8227703e-05,0.0011678832,0.0002919708029197
LINC02462,3714,3.79194e-05,0.0005839416,0.0005839416058394
DYTN,3715,3.7901256e-05,0.0005839416,0.0005839416058394
APLNR,3716,3.788661e-05,0.0005839416,0.0005839416058394
C1QTNF9B,3717,3.7850852e-05,0.0005839416,0.0005839416058394
ZNF728,3718,3.7766666e-05,0.0005839416,0.0005839416058394
LINC01996,3719,3.763476e-05,0.0011678832,0.0011678832116788
BOLA3P4,3720,3.7547503e-05,0.00087591243,0.0008759124087591
PCDHB16,3721,3.7545044e-05,0.0002919708,0.0002919708029197
SLC22A7,3722,3.7516795e-05,0.0005839416,0.0005839416058394
LCN12,3723,3.7352638e-05,0.0005839416,0.0005839416058394
LRRC37A6P,3724,3.7302278e-05,0.00087591243,0.0008759124087591
LINC01533,3725,3.729148e-05,0.00087591243,0.0008759124087591
CARD6,3726,3.7133777e-05,0.0005839416,0.0005839416058394
LINC02351,3727,3.7089692e-05,0.0005839416,0.0005839416058394
ZNF84-DT,3728,3.708566e-05,0.0005839416,0.0005839416058394
LINC01749,3729,3.7080194e-05,0.0005839416,0.0002919708029197
TIMD4,3730,3.655486e-05,0.0005839416,0.0005839416058394
CCDC195,3731,3.6216283e-05,0.0005839416,0.0005839416058394
MYCT1,3732,3.6171798e-05,0.00087591243,0.0008759124087591
SOSTDC1,3733,3.6049078e-05,0.0005839416,0.0005839416058394
GPR61,3734,3.600154e-05,0.0005839416,0.0005839416058394
KCNK15,3735,3.5979327e-05,0.0005839416,0.0005839416058394
ATXN2-AS,3736,3.5951067e-05,0.00087591243,0.0008759124087591
LINC00343,3737,3.5766112e-05,0.0005839416,0.0005839416058394
GPX5,3738,3.5749556e-05,0.00087591243,0.0008759124087591
PRSS8-1,3739,3.5725352e-05,0.00087591243,0.0008759124087591
ANKRD36P1,3740,3.5692956e-05,0.00087591243,0.0008759124087591
CCL17,3741,3.5400135e-05,0.0005839416,0.0005839416058394
LINC01238,3742,3.5201614e-05,0.0005839416,0.0005839416058394
TBX2,3743,3.5147466e-05,0.00087591243,0.0008759124087591
FOXS1,3744,3.5125795e-05,0.0005839416,0.0005839416058394
CRYBA4,3745,3.4911962e-05,0.0005839416,0.0005839416058394
MTOR-AS1,3746,3.4904853e-05,0.00087591243,0.0005839416058394
BTLA,3747,3.4883178e-05,0.0005839416,0.0005839416058394
FRK,3748,3.4841054e-05,0.0005839416,0.0005839416058394
CIROP,3749,3.483774e-05,0.00087591243,0.0008759124087591
TBC1D3I,3750,3.4787845e-05,0.00087591243,0.0008759124087591
EGLN3-AS1,3751,3.474773e-05,0.0005839416,0.0005839416058394
UGT3A2,3752,3.4661924e-05,0.0005839416,0.0005839416058394
CRYBA2,3753,3.4621175e-05,0.0002919708,0.0002919708029197
PRR34,3754,3.4524e-05,0.0005839416,0.0005839416058394
LINC01804,3755,3.439014e-05,0.0005839416,0.0005839416058394
GIPC3,3756,3.433778e-05,0.0011678832,0.0011678832116788
LINC02791,3757,3.4258057e-05,0.0005839416,0.0005839416058394
FABP5P7,3758,3.416267e-05,0.00087591243,0.0008759124087591
OR5BA1P,3759,3.404443e-05,0.00087591243,0.0008759124087591
B4GAT1-1,3760,3.4028864e-05,0.0002919708,0.0002919708029197
GJB2,3761,3.3979777e-05,0.00087591243,0.0005839416058394
PDE11A-AS1,3762,3.3922788e-05,0.0005839416,0.0005839416058394
RAB44,3763,3.3922603e-05,0.0005839416,0.0005839416058394
COX6B1P3,3764,3.382933e-05,0.0005839416,0.0005839416058394
ASZ1,3765,3.3670396e-05,0.00087591243,0.0008759124087591
F12,3766,3.3488963e-05,0.0005839416,0.0005839416058394
SLC17A9,3767,3.348743e-05,0.00087591243,0.0008759124087591
LINC00933,3768,3.343528e-05,0.00087591243,0.0008759124087591
OAS1,3769,3.3425895e-05,0.0002919708,0.0002919708029197
C1orf105,3770,3.340133e-05,0.0005839416,0.0005839416058394
TMEM207,3771,3.3318367e-05,0.0005839416,0.0005839416058394
NMS,3772,3.3272387e-05,0.0005839416,0.0005839416058394
GCM2,3773,3.3198674e-05,0.00087591243,0.0008759124087591
MS4A6E,3774,3.3160795e-05,0.0011678832,0.0005839416058394
LINC01566,3775,3.3149292e-05,0.00087591243,0.0008759124087591
LINC01324,3776,3.314212e-05,0.0005839416,0.0005839416058394
SLC2A2,3777,3.3073116e-05,0.00087591243,0.0005839416058394
LINC01726,3778,3.2996664e-05,0.0005839416,0.0005839416058394
CICP14,3779,3.296108e-05,0.0005839416,0.0005839416058394
LINC02756,3780,3.296014e-05,0.0011678832,0.0008759124087591
NOTCH2NLR,3781,3.293467e-05,0.00087591243,0.0008759124087591
RNU6-450P,3782,3.289018e-05,0.00087591243,0.0008759124087591
GEMIN7,3783,3.2812957e-05,0.0005839416,0.0005839416058394
WFDC11,3784,3.278746e-05,0.0005839416,0.0005839416058394
KCND1,3785,3.2740165e-05,0.0005839416,0.0005839416058394
CHI3L1,3786,3.272205e-05,0.00087591243,0.0008759124087591
NF1P5,3787,3.2712534e-05,0.0005839416,0.0005839416058394
NEU4,3788,3.2709664e-05,0.0005839416,0.0005839416058394
CLRN2,3789,3.2685115e-05,0.0005839416,0.0005839416058394
CHMP1B-AS1,3790,3.259098e-05,0.0005839416,0.0005839416058394
SLC17A4,3791,3.239014e-05,0.0005839416,0.0005839416058394
DDN,3792,3.2372434e-05,0.0005839416,0.0005839416058394
APOF,3793,3.2314678e-05,0.0011678832,0.0011678832116788
FCF1P7,3794,3.2299162e-05,0.0005839416,0.0005839416058394
IL1A,3795,3.2296473e-05,0.00087591243,0.0008759124087591
LINC01880,3796,3.2285334e-05,0.0005839416,0.0005839416058394
TNS4,3797,3.2237775e-05,0.0005839416,0.0005839416058394
CER1,3798,3.220611e-05,0.0005839416,0.0005839416058394
ADGRE4P,3799,3.1991956e-05,0.0005839416,0.0005839416058394
LUADT1,3800,3.1932785e-05,0.0005839416,0.0005839416058394
MROH2B,3801,3.191973e-05,0.0005839416,0.0005839416058394
DUXA,3802,3.1853866e-05,0.0002919708,0.0002919708029197
XGY1,3803,3.1693482e-05,0.0005839416,0.0005839416058394
LINC00376,3804,3.1596617e-05,0.00087591243,0.0005839416058394
CCNI2,3805,3.1578347e-05,0.0005839416,0.0002919708029197
CLEC17A,3806,3.1471223e-05,0.0005839416,0.0005839416058394
DSCR8,3807,3.138545e-05,0.0005839416,0.0005839416058394
BSX,3808,3.1318723e-05,0.0002919708,0.0002919708029197
IL10RB-DT,3809,3.121914e-05,0.0005839416,0.0005839416058394
LINC01817,3810,3.11745e-05,0.0005839416,0.0005839416058394
DUXB,3811,3.114343e-05,0.0005839416,0.0005839416058394
MIR7515HG,3812,3.1137322e-05,0.0005839416,0.0005839416058394
NCRNA00250,3813,3.1103213e-05,0.0005839416,0.0005839416058394
MIPEPP1,3814,3.109371e-05,0.0005839416,0.0005839416058394
UQCRFS1P1,3815,3.108523e-05,0.0005839416,0.0005839416058394
TDGF1,3816,3.105781e-05,0.00087591243,0.0008759124087591
PNLIP,3817,3.08688e-05,0.0005839416,0.0005839416058394
LINC02848,3818,3.0859108e-05,0.0002919708,0.0002919708029197
BSPH1,3819,3.0796982e-05,0.0005839416,0.0005839416058394
WNT6,3820,3.0616087e-05,0.0005839416,0.0005839416058394
MPO,3821,3.0580133e-05,0.0005839416,0.0005839416058394
FOXD4,3822,3.055035e-05,0.0005839416,0.0005839416058394
RAB9B,3823,3.0537933e-05,0.0002919708,0.0002919708029197
SLC34A1,3824,3.0466805e-05,0.0011678832,0.0011678832116788
CYP4F12,3825,3.0343906e-05,0.0005839416,0.0005839416058394
HLTF-AS1,3826,3.0311534e-05,0.0005839416,0.0005839416058394
COX6CP14,3827,3.022462e-05,0.0005839416,0.0005839416058394
LINC01999,3828,3.0199903e-05,0.00087591243,0.0008759124087591
GCM1,3829,3.0118323e-05,0.0005839416,0.0005839416058394
LINC01477,3830,3.0106437e-05,0.00087591243,0.0005839416058394
CAMTA1-AS2,3831,2.997325e-05,0.0005839416,0.0005839416058394
ZNF30-AS1,3832,2.994937e-05,0.00087591243,0.0008759124087591
FGF3,3833,2.9862253e-05,0.0002919708,0.0002919708029197
PI16,3834,2.9797317e-05,0.0002919708,0.0002919708029197
LINC01305,3835,2.9767034e-05,0.0002919708,0.0002919708029197
ANKRD60,3836,2.956559e-05,0.00087591243,0.0002919708029197
CSPG4P12,3837,2.9428797e-05,0.0005839416,0.0005839416058394
C1QTNF1-AS1,3838,2.9418698e-05,0.00087591243,0.0008759124087591
DSC3-2,3839,2.9371353e-05,0.0002919708,0.0002919708029197
ARMCX5,3840,2.9338475e-05,0.0002919708,0.0002919708029197
LINC02821,3841,2.9311428e-05,0.0002919708,0.0002919708029197
LINC02601,3842,2.930642e-05,0.0005839416,0.0005839416058394
ACE2-DT,3843,2.9216359e-05,0.0005839416,0.0005839416058394
ARMH2,3844,2.9196159e-05,0.0005839416,0.0005839416058394
PCAT5,3845,2.9143117e-05,0.0005839416,0.0005839416058394
LINC02838,3846,2.911876e-05,0.0005839416,0.0005839416058394
FOXA2,3847,2.9085972e-05,0.0002919708,0.0002919708029197
APOL1,3848,2.899817e-05,0.0005839416,0.0005839416058394
EGOT,3849,2.8938153e-05,0.0005839416,0.0005839416058394
LINC01721,3850,2.8756485e-05,0.0005839416,0.0005839416058394
ANGPT4,3851,2.8702256e-05,0.0005839416,0.0005839416058394
GPR50,3852,2.8629818e-05,0.0005839416,0.0005839416058394
SH3TC1,3853,2.8410248e-05,0.0005839416,0.0005839416058394
NPS,3854,2.8401195e-05,0.0005839416,0.0002919708029197
ASB15-AS1,3855,2.8294888e-05,0.0005839416,0.0005839416058394
PAGE2B,3856,2.8290733e-05,0.0005839416,0.0005839416058394
KIF12,3857,2.8254897e-05,0.0002919708,0.0002919708029197
PGA5,3858,2.8111508e-05,0.00087591243,0.0008759124087591
HOXB-AS3,3859,2.8078632e-05,0.0002919708,0.0002919708029197
LINC01792,3860,2.8077517e-05,0.00087591243,0.0005839416058394
LINC00940,3861,2.8046801e-05,0.0005839416,0.0005839416058394
MFAP5,3862,2.7775835e-05,0.0005839416,0.0005839416058394
CEACAM21,3863,2.776112e-05,0.0005839416,0.0005839416058394
TRDC,3864,2.760486e-05,0.0002919708,0.0002919708029197
GPT,3865,2.7560056e-05,0.0002919708,0.0002919708029197
LINC02401,3866,2.753545e-05,0.0005839416,0.0005839416058394
KISS1,3867,2.7511003e-05,0.0005839416,0.0005839416058394
LINC00316,3868,2.7504724e-05,0.00087591243,0.0008759124087591
FOXQ1,3869,2.7357057e-05,0.0005839416,0.0005839416058394
GAPLINC,3870,2.733444e-05,0.00087591243,0.0008759124087591
LINC02308,3871,2.7285134e-05,0.0005839416,0.0005839416058394
PMCH,3872,2.7266802e-05,0.0002919708,0.0002919708029197
OR4E2,3873,2.7105722e-05,0.0005839416,0.0005839416058394
KRT16P4,3874,2.7099226e-05,0.00087591243,0.0008759124087591
FGR,3875,2.7034015e-05,0.0005839416,0.0005839416058394
CARMIL2,3876,2.6924828e-05,0.0002919708,0.0002919708029197
PEAR1,3877,2.6853737e-05,0.0005839416,0.0005839416058394
TBCAP1,3878,2.6754424e-05,0.0002919708,0.0002919708029197
CD3G,3879,2.6569816e-05,0.0005839416,0.0005839416058394
MIR194-2HG,3880,2.6525755e-05,0.0005839416,0.0005839416058394
OTOL1,3881,2.6525204e-05,0.00087591243,0.0002919708029197
DRD1,3882,2.6521182e-05,0.0002919708,0.0002919708029197
NXT1-AS1,3883,2.6487944e-05,0.0005839416,0.0005839416058394
MTNR1B,3884,2.6458074e-05,0.0002919708,0.0002919708029197
TMPRSS4-1,3885,2.6429298e-05,0.0005839416,0.0005839416058394
CFHR4,3886,2.636766e-05,0.0005839416,0.0005839416058394
LINC01069,3887,2.6101157e-05,0.00087591243,0.0005839416058394
UPK1A-AS1,3888,2.6004502e-05,0.0005839416,0.0005839416058394
FOXD3,3889,2.5918082e-05,0.0002919708,0.0002919708029197
GATA4,3890,2.5911118e-05,0.0002919708,0.0002919708029197
UBE2Q2P11,3891,2.5842673e-05,0.0005839416,0.0005839416058394
LINC02091,3892,2.578223e-05,0.0005839416,0.0005839416058394
NPC1L1,3893,2.5773e-05,0.0005839416,0.0005839416058394
KIF4B,3894,2.5710107e-05,0.0005839416,0.0005839416058394
MESTIT1,3895,2.5593103e-05,0.0002919708,0.0002919708029197
TMEM119,3896,2.5455733e-05,0.0005839416,0.0005839416058394
COL25A1-DT,3897,2.5386016e-05,0.0005839416,0.0005839416058394
PLA2G4C-AS1,3898,2.535413e-05,0.0005839416,0.0005839416058394
CXCL8,3899,2.5335063e-05,0.00087591243,0.0008759124087591
CEBPB-AS1,3900,2.524077e-05,0.0005839416,0.0005839416058394
CMKLR1,3901,2.522679e-05,0.00087591243,0.0005839416058394
MUCL1,3902,2.5159508e-05,0.0005839416,0.0005839416058394
SOST,3903,2.512976e-05,0.0002919708,0.0002919708029197
RAB17,3904,2.5123012e-05,0.0002919708,0.0002919708029197
PPIAP73,3905,2.5122436e-05,0.0005839416,0.0005839416058394
LINC00554,3906,2.5073561e-05,0.0005839416,0.0005839416058394
LINC01738,3907,2.4927751e-05,0.0005839416,0.0005839416058394
CABS1,3908,2.4915948e-05,0.00087591243,0.0005839416058394
PTPRD-DT,3909,2.4853545e-05,0.0005839416,0.0002919708029197
LRRC14B,3910,2.4795718e-05,0.0005839416,0.0005839416058394
VPREB3,3911,2.4761892e-05,0.0005839416,0.0005839416058394
ARHGAP40,3912,2.4741534e-05,0.0002919708,0.0002919708029197
SPINK2,3913,2.4692472e-05,0.0005839416,0.0005839416058394
LINC02199,3914,2.4647368e-05,0.00087591243,0.0008759124087591
LMO7DN,3915,2.4616562e-05,0.0002919708,0.0002919708029197
ENDOU,3916,2.4549261e-05,0.0005839416,0.0005839416058394
TUBB1,3917,2.4528945e-05,0.0002919708,0.0002919708029197
PCDHA5,3918,2.4519564e-05,0.0002919708,0.0002919708029197
LINC00545,3919,2.450156e-05,0.0002919708,0.0002919708029197
LINC02813,3920,2.446848e-05,0.0005839416,0.0005839416058394
ZSCAN5B,3921,2.434892e-05,0.0005839416,0.0005839416058394
C2-AS1,3922,2.4237082e-05,0.0005839416,0.0005839416058394
H3P8,3923,2.4199917e-05,0.0005839416,0.0005839416058394
RBMX2P5,3924,2.4127874e-05,0.00087591243,0.0008759124087591
MYH1,3925,2.4126683e-05,0.0005839416,0.0005839416058394
NBPF7P,3926,2.4076166e-05,0.00087591243,0.0002919708029197
MUC17,3927,2.407384e-05,0.0002919708,0.0002919708029197
LINC02402,3928,2.4051662e-05,0.0005839416,0.0005839416058394
LINC01405,3929,2.4030569e-05,0.0002919708,0.0002919708029197
LINC02066,3930,2.3995914e-05,0.0005839416,0.0002919708029197
LINC01889,3931,2.3967104e-05,0.0002919708,0.0002919708029197
ZNF548,3932,2.3966672e-05,0.0002919708,0.0002919708029197
RNFT1P3,3933,2.3775716e-05,0.0005839416,0.0005839416058394
ARL11,3934,2.377434e-05,0.0002919708,0.0002919708029197
NANOGNB,3935,2.3753255e-05,0.0005839416,0.0005839416058394
AOX2P,3936,2.3737393e-05,0.0005839416,0.0005839416058394
LINC02973,3937,2.3592693e-05,0.0005839416,0.0005839416058394
NR5A1,3938,2.3565286e-05,0.0002919708,0.0002919708029197
LINC02635,3939,2.3467022e-05,0.0005839416,0.0002919708029197
TDRD1,3940,2.3460727e-05,0.0005839416,0.0005839416058394
SIGLEC18P,3941,2.3456774e-05,0.0002919708,0.0002919708029197
CEACAM6,3942,2.3267827e-05,0.0005839416,0.0005839416058394
TNFSF8,3943,2.323601e-05,0.0002919708,0.0002919708029197
WFDC21P,3944,2.3156439e-05,0.0002919708,0.0002919708029197
NLRP11,3945,2.3099654e-05,0.0005839416,0.0005839416058394
EEF1E1P1,3946,2.3090817e-05,0.0005839416,0.0005839416058394
CACNA1G-AS1,3947,2.3049643e-05,0.0002919708,0.0002919708029197
FAM230I,3948,2.3023074e-05,0.0002919708,0.0002919708029197
TNFRSF13B,3949,2.2980641e-05,0.0002919708,0.0002919708029197
LINC00613,3950,2.2963097e-05,0.0002919708,0.0002919708029197
ICAM2,3951,2.2730592e-05,0.0002919708,0.0002919708029197
LINC01808,3952,2.2636916e-05,0.0002919708,0.0002919708029197
SLC6A2-1,3953,2.2567518e-05,0.0002919708,0.0002919708029197
ZP2,3954,2.2563256e-05,0.0005839416,0.0005839416058394
MNDA,3955,2.2463286e-05,0.0002919708,0.0002919708029197
D21S2088E,3956,2.233728e-05,0.0002919708,0.0002919708029197
LINC02263,3957,2.2295846e-05,0.0002919708,0.0002919708029197
KRTAP10-4,3958,2.2238739e-05,0.0002919708,0.0002919708029197
INE2,3959,2.2187336e-05,0.0002919708,0.0002919708029197
SDHAP2,3960,2.2071095e-05,0.0002919708,0.0002919708029197
CSF2RB,3961,2.2031812e-05,0.0002919708,0.0002919708029197
ZNF735,3962,2.2011047e-05,0.0005839416,0.0005839416058394
CRB3,3963,2.1893808e-05,0.0005839416,0.0005839416058394
OR10AH1P,3964,2.1787793e-05,0.0005839416,0.0005839416058394
POLRMTP1,3965,2.1679043e-05,0.0005839416,0.0005839416058394
TMSB4Y,3966,2.164316e-05,0.0002919708,0.0002919708029197
EHF,3967,2.160043e-05,0.0005839416,0.0005839416058394
FGF6,3968,2.1587579e-05,0.0002919708,0.0002919708029197
LINC01085,3969,2.155225e-05,0.0005839416,0.0005839416058394
EIF4E2P1,3970,2.1531403e-05,0.0005839416,0.0005839416058394
VNN2,3971,2.1492906e-05,0.0005839416,0.0005839416058394
NPBWR1,3972,2.1392603e-05,0.0002919708,0.0002919708029197
MSLNL,3973,2.1367596e-05,0.0005839416,0.0005839416058394
TGFBR3L,3974,2.1336828e-05,0.0002919708,0.0002919708029197
LINC00243,3975,2.1308702e-05,0.0002919708,0.0002919708029197
GTF2IP23,3976,2.1263872e-05,0.0002919708,0.0002919708029197
LINC00845,3977,2.1263815e-05,0.0002919708,0.0002919708029197
BRS3,3978,2.120443e-05,0.0002919708,0.0002919708029197
OXT,3979,2.1159214e-05,0.0002919708,0.0002919708029197
LILRB1,3980,2.1115235e-05,0.0002919708,0.0002919708029197
LINC02172,3981,2.1088319e-05,0.0005839416,0.0005839416058394
CYP4F2,3982,2.0975069e-05,0.0005839416,0.0005839416058394
CYP4F8,3983,2.0918676e-05,0.0005839416,0.0005839416058394
VENTXP7,3984,2.079985e-05,0.00087591243,0.0008759124087591
UPK3A,3985,2.075585e-05,0.0002919708,0.0002919708029197
LINC01456,3986,2.0753345e-05,0.0002919708,0.0002919708029197
LINC02873,3987,2.0646878e-05,0.0005839416,0.0002919708029197
SBSN,3988,2.0550931e-05,0.0002919708,0.0002919708029197
IRX6,3989,2.0489597e-05,0.0002919708,0.0002919708029197
SHISA8,3990,2.0423933e-05,0.0002919708,0.0002919708029197
NTSR2,3991,2.0348449e-05,0.0002919708,0.0002919708029197
SUSD2,3992,2.0328307e-05,0.0002919708,0.0002919708029197
CLCNKA,3993,2.0275236e-05,0.0005839416,0.0005839416058394
PDILT,3994,2.0254316e-05,0.0002919708,0.0002919708029197
RCC2-AS1,3995,2.0246627e-05,0.0002919708,0.0002919708029197
LINC00989,3996,2.021286e-05,0.0002919708,0.0002919708029197
UGT2B15,3997,1.9784009e-05,0.00087591243,0.0008759124087591
MGC27382,3998,1.9748324e-05,0.0005839416,0.0005839416058394
CX3CR1,3999,1.9741052e-05,0.0002919708,0.0002919708029197
LINC02304,4000,1.9644316e-05,0.0005839416,0.0005839416058394
GLIS3-AS1,4001,1.961254e-05,0.0002919708,0.0002919708029197
SP6,4002,1.960846e-05,0.0005839416,0.0005839416058394
TRAPPC3L,4003,1.959508e-05,0.0002919708,0.0002919708029197
CD83P1,4004,1.9577583e-05,0.0002919708,0.0002919708029197
TMIGD2,4005,1.9567857e-05,0.0002919708,0.0002919708029197
ZNF468,4006,1.948463e-05,0.0002919708,0.0002919708029197
LINC01491,4007,1.9432135e-05,0.0002919708,0.0002919708029197
CCDC87,4008,1.9351219e-05,0.0005839416,0.0005839416058394
OTOP1,4009,1.9258518e-05,0.0002919708,0.0002919708029197
TRIML1,4010,1.9231933e-05,0.0002919708,0.0002919708029197
SIRLNT,4011,1.9195104e-05,0.0002919708,0.0002919708029197
OSTCP1,4012,1.9146479e-05,0.0005839416,0.0005839416058394
GOLT1A,4013,1.9106476e-05,0.0002919708,0.0002919708029197
SUMO2P18,4014,1.9093837e-05,0.0005839416,0.0005839416058394
OR7E102P,4015,1.9040543e-05,0.0005839416,0.0005839416058394
ZNF716,4016,1.9039155e-05,0.0002919708,0.0002919708029197
PCAT14,4017,1.9036279e-05,0.0002919708,0.0002919708029197
TBX4,4018,1.8999865e-05,0.0002919708,0.0002919708029197
SUMO1P3,4019,1.894468e-05,0.0002919708,0.0002919708029197
OTOR,4020,1.890178e-05,0.0002919708,0.0002919708029197
GALNTL5-1,4021,1.8824016e-05,0.0002919708,0.0002919708029197
SLCO1B1,4022,1.8802535e-05,0.0002919708,0.0002919708029197
LINC02393,4023,1.874825e-05,0.0005839416,0.0005839416058394
PROP1,4024,1.8690742e-05,0.0002919708,0.0002919708029197
ARL14EPL,4025,1.8617942e-05,0.0002919708,0.0002919708029197
NXF3,4026,1.8603034e-05,0.0005839416,0.0005839416058394
TPMTP2,4027,1.8568026e-05,0.0002919708,0.0002919708029197
LINC02017,4028,1.8558665e-05,0.0002919708,0.0002919708029197
POU5F1B,4029,1.8547453e-05,0.0002919708,0.0002919708029197
GPR151,4030,1.8545135e-05,0.0002919708,0.0002919708029197
UGT2B29P,4031,1.851402e-05,0.0005839416,0.0005839416058394
PYCARD,4032,1.8463956e-05,0.0002919708,0.0002919708029197
DOCK9-AS1,4033,1.8437404e-05,0.0002919708,0.0002919708029197
RAC2,4034,1.839073e-05,0.0005839416,0.0005839416058394
SAMSN1-AS1,4035,1.8363937e-05,0.0005839416,0.0002919708029197
VN1R107P,4036,1.83224e-05,0.0002919708,0.0002919708029197
SDHAF2,4037,1.8318993e-05,0.0002919708,0.0002919708029197
LINC01348,4038,1.808013e-05,0.0002919708,0.0002919708029197
SERPINB11,4039,1.8012526e-05,0.0002919708,0.0002919708029197
PHF2P2,4040,1.7967508e-05,0.0005839416,0.0005839416058394
CCKAR,4041,1.7926219e-05,0.0005839416,0.0002919708029197
CASC20,4042,1.7893488e-05,0.0005839416,0.0005839416058394
DBH,4043,1.7872419e-05,0.0002919708,0.0002919708029197
CLDN2,4044,1.7870685e-05,0.0002919708,0.0002919708029197
CALML3-AS1,4045,1.786887e-05,0.0002919708,0.0002919708029197
CIBAR1P2,4046,1.783655e-05,0.0005839416,0.0005839416058394
GOLGA6L5P,4047,1.7801507e-05,0.0002919708,0.0002919708029197
NXPE2,4048,1.772562e-05,0.0002919708,0.0002919708029197
NME2P1,4049,1.7722645e-05,0.0002919708,0.0002919708029197
LTK,4050,1.7690536e-05,0.0002919708,0.0002919708029197
LINC02037,4051,1.7665445e-05,0.0005839416,0.0005839416058394
HMX3,4052,1.7615328e-05,0.0002919708,0.0002919708029197
HADHAP1,4053,1.7287997e-05,0.0002919708,0.0002919708029197
LINC00377,4054,1.7174332e-05,0.0002919708,0.0002919708029197
TNNI1,4055,1.702709e-05,0.0002919708,0.0002919708029197
LINC02717,4056,1.7007893e-05,0.0002919708,0.0002919708029197
PSG3,4057,1.697384e-05,0.0002919708,0.0002919708029197
DMBT1,4058,1.6946084e-05,0.00087591243,0.0005839416058394
ADAMDEC1,4059,1.6929236e-05,0.0002919708,0.0002919708029197
LINC02052,4060,1.6912898e-05,0.0002919708,0.0002919708029197
LINC00701,4061,1.6901351e-05,0.0005839416,0.0005839416058394
ARHGAP42P1,4062,1.6862454e-05,0.0011678832,0.0008759124087591
LINC01541,4063,1.6837019e-05,0.0002919708,0.0002919708029197
DRGX,4064,1.6778657e-05,0.0002919708,0.0002919708029197
MYOC,4065,1.6768714e-05,0.0002919708,0.0002919708029197
OPTC,4066,1.6744327e-05,0.0002919708,0.0002919708029197
MADD-AS1,4067,1.6731672e-05,0.0002919708,0.0002919708029197
LINC02045,4068,1.6723554e-05,0.0002919708,0.0002919708029197
KCNK18,4069,1.6677774e-05,0.0005839416,0.0005839416058394
CEACAM7,4070,1.6668055e-05,0.0002919708,0.0002919708029197
SLAMF1,4071,1.6661766e-05,0.0005839416,0.0005839416058394
LINC02071,4072,1.6648217e-05,0.0002919708,0.0002919708029197
HAR1B,4073,1.6626624e-05,0.0002919708,0.0002919708029197
LINC02626,4074,1.6576165e-05,0.0002919708,0.0002919708029197
POU5F2,4075,1.656496e-05,0.0002919708,0.0002919708029197
LINC02596,4076,1.649645e-05,0.0002919708,0.0002919708029197
UBE2L4,4077,1.6432874e-05,0.0005839416,0.0005839416058394
SLC34A1-1,4078,1.6412367e-05,0.0002919708,0.0002919708029197
F9,4079,1.6355401e-05,0.0005839416,0.0005839416058394
LINC01936,4080,1.6335627e-05,0.0002919708,0.0002919708029197
LINC00332,4081,1.6258087e-05,0.0002919708,0.0002919708029197
LINC02875,4082,1.6248077e-05,0.0005839416,0.0005839416058394
VNN1,4083,1.6240801e-05,0.0005839416,0.0005839416058394
TEX33,4084,1.6222082e-05,0.0002919708,0.0002919708029197
PLAAT2,4085,1.6215108e-05,0.0005839416,0.0002919708029197
