gene,pearson_r_70d,pearson_r_115d
SNORD13,0.005525332875549793,0.0
RPL30P11,0.005523248575627804,-0.011428049765527248
ATP8B5P,0.005500258877873421,0.03598259016871452
PLGLB2,0.005494480952620506,-0.03525185212492943
REELD1,0.0054841479286551476,0.0
CHRNE,-0.0054696109145879745,0.003975900821387768
CDC20B,-0.005468934774398804,0.029629599303007126
LINC02233,-0.005466341972351074,0.01743086613714695
INO80-AS1,0.005453858990222216,-0.06330662220716476
PTMAP11,0.005452886689454317,0.0
SYK,0.005449218675494194,-0.02790588140487671
CYP27B1,-0.005440265405923128,0.019587596878409386
TTC39A,0.005439268425107002,-0.06704578548669815
GAD1,-0.005431569181382656,0.00822816975414753
LINC02902,0.00541457487270236,0.0
LINC01821,0.005413278006017208,-0.06244061514735222
DLGAP2-AS1,0.00538949528709054,-0.0403839610517025
MIX23P5,-0.005372272804379463,0.027033016085624695
HTR1E,-0.005367399659007788,-0.03168308734893799
GCSHP5,-0.005365440621972084,-0.0019019944593310356
DEPDC1-AS1,-0.005362937226891518,0.012197155505418777
CHRND,-0.005345834419131279,0.0
SPINK4,-0.005344714503735304,-0.04443638026714325
DAO,0.005340684205293655,-0.014233114197850227
TFAP2A,0.0053371042013168335,0.06131991744041443
LIPN,-0.005324697121977806,0.0
ARHGAP28,0.005317024886608124,0.07426931709051132
ETV3,-0.005312240682542324,0.018268976360559464
IQCF2,-0.005311658605933189,0.0
TECRL,-0.005310773383826017,-0.021990589797496796
ANXA1,0.0053076972253620625,-0.004877511411905289
PLA2G4C-AS1,0.005306484177708626,0.0
FAM228A,0.005303483456373215,0.0021140696480870247
CXCL8,-0.0053003397770226,0.0
NUS1P2,-0.005295982584357262,-0.012971997261047363
ZDHHC21,0.005292178131639957,1.3159005902707577e-05
SEZ6L2,0.005268808454275131,-0.13393676280975342
LINC00305,-0.005266821011900902,-0.022306375205516815
GTSCR1,-0.005259806290268898,-0.030039213597774506
MUC1,-0.005239676684141159,-0.04603537172079086
NLRC5,-0.00523020513355732,-0.0023726196959614754
SIGLEC18P,0.005227917339652777,0.0
CLEC1B,0.005184737034142017,0.0
AQP4,0.005182180553674698,0.2731698155403137
FYB1,-0.005162232555449009,0.0061468263156712055
LINC01531,0.005157013889402151,0.0
TAT-AS1,-0.005152730271220207,-0.0011628251522779465
SDC2,0.005150069482624531,-0.017107389867305756
NPAS2,0.005144205875694752,-0.09571351110935211
NTRAS,-0.005137522704899311,0.0
SPACA7,-0.00513603538274765,0.0
ERFE,0.005132219288498163,0.017434123903512955
LINC01591,-0.005109461490064859,0.00426192581653595
TIGIT,-0.005102850962430239,0.013594703748822212
ACE,-0.005098925903439522,-0.05295836925506592
LINC03043,0.0050858259201049805,-0.005863807629793882
ZNF84-DT,0.005074816755950451,0.02424778789281845
IRX1,0.0050576901994645596,0.29249605536460876
CHRM2,-0.005052316002547741,-0.10150758177042007
LINC02109,0.005050227977335453,-0.00810168869793415
RASL12,-0.005049354862421751,0.029123526066541672
VAV3-AS1,0.005041357129812241,0.010092885233461857
ZNF543,0.005039398558437824,-0.045474518090486526
ASB17,-0.005039039999246597,-0.016628434881567955
LINC01122,-0.005005217622965574,-0.12850195169448853
GPX5,-0.005002948455512524,0.0
SYCP3,0.0050025200471282005,0.035986896604299545
PSORS1C1,-0.005001294892281294,0.03707456961274147
TMEM270,0.004989699460566044,0.01135437935590744
LINC02629,-0.0049713533371686935,0.0
CYP7A1,0.004966947250068188,0.0
FPR2,0.004966947250068188,0.0
OR51I2,-0.004944126587361097,0.050416141748428345
SH3TC1,0.004942190367728472,0.00838515255600214
GAS2L2,-0.0049301628023386,0.06659986078739166
GDNF-1,-0.004906397312879562,-0.20137086510658264
LINC02755,-0.004898170940577984,-0.031916189938783646
TBCAP1,0.004883037880063057,0.030841771513223648
CHRNB3,0.004854436498135328,-0.007405763491988182
P2RY13,-0.0048478636890649796,-0.024426588788628578
COMP,-0.00484730489552021,0.0
TINAG,-0.00484717171639204,0.03284195065498352
HSPE1P16,-0.004846187774091959,0.070653535425663
PDE6C,0.004840271547436714,0.03147972747683525
GATA2-AS1,-0.004824045579880476,0.01512967050075531
PTPRVP,-0.004821071866899729,0.0
MT-CYB,-0.004797329194843769,0.30915069580078125
LINC01239,0.004773691762238741,-0.05200786143541336
EPB41,0.0047624921426177025,-0.06871359050273895
SCX,0.004758525174111128,-0.04772782325744629
CFHR1,0.004755082540214062,0.0
ABHD17AP6,0.004751658532768488,0.0
LINC00865,0.00474974699318409,0.002270413562655449
LINC02046,0.004746117629110813,-0.0031967265531420708
CDC42,-0.004744737409055233,0.04619403928518295
ZNF71,0.0047437883913517,-0.05961499363183975
FGD2,0.004739772994071245,0.02240411750972271
ZNF257,0.0047132535837590694,-0.050491154193878174
LINC02691,-0.004704752936959267,0.002509450539946556
ACCSL,0.0046989405527710915,0.02335978113114834
RNU6-450P,-0.004694373346865177,0.0
NBEA,0.004691033158451319,-0.14784996211528778
SPATA18,-0.004682675004005432,0.08721274882555008
SYNGR2,0.004667938221246004,-0.013896524906158447
ZNF236,-0.004657159559428692,-0.0324031263589859
CCBE1,0.004655900876969099,-0.15113477408885956
NPSR1,-0.004648484289646149,-0.0017512068152427673
CRACR2B,-0.004641670733690262,-0.053809016942977905
LINC01723,-0.004641199484467506,-0.027155958116054535
IQCM,0.004613714292645454,-0.0021083573810756207
GAPLINC,-0.0046082353219389915,-0.023821022361516953
AGAP12P,-0.004606510512530804,0.07194902747869492
TOMM20L,0.004605589434504509,-0.02167748101055622
LINC02228,-0.004604215268045664,-0.04560750350356102
INSC,-0.0045771109871566296,-0.06443192064762115
ODAD2P1,0.0045766341499984264,0.007069360930472612
CRAMP1,0.004555455408990383,-0.09291049838066101
TMEM52B,-0.004553665407001972,-0.0015185857191681862
CPSF4L,-0.0045532165095210075,-0.006247444078326225
MUCL1,-0.004549959674477577,-0.0008994907257147133
AREG,-0.004542095586657524,-0.044491078704595566
IL10RB-DT,-0.004526812583208084,0.02522449567914009
FAM177B,0.004525627475231886,0.03723738342523575
F9,-0.0045226989313960075,0.010534677654504776
SPINK2,-0.004521594382822514,-0.03680296614766121
LINC02389,0.0045185452327132225,-0.07217677682638168
LINC01716,0.004511634819209576,0.014436575584113598
MICB,-0.004502884577959776,-0.00539790466427803
ARMCX5,-0.004500270821154118,-0.0038443375378847122
SERPINB2,0.004498085007071495,0.0
LHX1-DT,0.004488368984311819,0.06955081969499588
CT66,-0.004481803625822067,-0.0067235189490020275
FTH1P10,0.004469695966690779,0.0
LPAR1,0.004455996677279472,-0.009890116751194
ONECUT1,0.004445207305252552,-0.01528941746801138
IFI44L,0.004442103207111359,0.11181887984275818
DYNLT5,0.004423884674906731,0.17947611212730408
VWA3A,-0.004418263211846352,0.13529908657073975
ARSF,-0.004408963490277529,-0.04597506672143936
PIRAT1,-0.004403829574584961,0.05124131590127945
SMIM6,0.004400330130010843,0.06482911109924316
C3orf49,0.0043863216415047646,0.008508028462529182
NSG1,-0.004384956322610378,-0.10201318562030792
MAGED4,0.004380573518574238,-0.01019263081252575
MIXL1,-0.004352588672190905,0.0
LINC01538,-0.004349720198661089,0.05482899025082588
TNS4,-0.004345201887190342,-0.0024276580661535263
SNHG3,0.004334508907049894,-0.05559983476996422
LINC02386,-0.004333305638283491,0.0
MIR217HG,0.004324348643422127,0.033143460750579834
MMP25-1,0.0043211448937654495,-0.02062070183455944
PCDHA4,0.004291500896215439,-0.113226018846035
BICRA,0.004288363736122847,-0.06385736167430878
SLC15A3,-0.004287034273147583,0.002539366716518998
DLGAP2,0.0042792074382305145,-0.03774560987949371
SBSN,0.004264725837856531,0.03911593556404114
LINC02177,-0.004264002200216055,-0.028686506673693657
EFCAB6-AS1,-0.004256256390362978,0.02922213077545166
LAMB4,-0.004255666397511959,-0.018521036952733994
FLT3LG,-0.004246401134878397,-0.029002444818615913
PTH,0.004242039285600185,0.02768630161881447
MOBP,-0.0042406730353832245,-0.005986332427710295
LINC01490,-0.004239378962665796,0.0
HSPE1P2,0.004212618805468082,0.027033016085624695
LEXM,0.004208716098219156,0.004700707271695137
SPAAR,-0.0042043160647153854,-0.005934933666139841
HCK,-0.004203936085104942,0.0058314003981649876
TUBB1,-0.004201652016490698,-0.0242239348590374
COX7B2,-0.004186789505183697,-0.010545666329562664
KDELR2,0.004186585545539856,-0.018875811249017715
IFI35,0.004178299102932215,0.011717266403138638
CPLX4,0.004159523639827967,-0.02287246286869049
NFILZ,-0.004157312214374542,-0.03780938684940338
LINC01402,-0.00414897408336401,-0.014864803291857243
IL20RB-AS1,-0.004138369578868151,-0.03238440304994583
GSTM3P2,0.004136664792895317,-0.012480770237743855
MTARC1,0.004133532755076885,-0.06904876232147217
ZNF716,-0.004124150611460209,0.030155202373862267
FCER1G,-0.004123651888221502,0.02184308134019375
PCDHA6,-0.004113953560590744,-0.02902151271700859
FAM209B,-0.0041060359217226505,0.0
DCAF8L2,-0.0041034528985619545,0.029604239389300346
FRY,0.004098390229046345,0.0465385802090168
TRPM6,0.0040877340361475945,-0.053063418716192245
MSLNL,-0.004083006177097559,0.0
KCTD14,-0.004053893033415079,-0.015530687756836414
RBMX2P5,-0.0040512667037546635,0.0
OR7E102P,0.004030570387840271,0.009877422824501991
PALMD,0.004022999666631222,-0.004612085409462452
LINC00237,0.004015318118035793,0.03308112546801567
SLC34A1-1,-0.004012740217149258,0.0
WHAMMP3,0.0040049259550869465,-0.0014050621539354324
LRRC43,0.0039944397285580635,0.030498012900352478
DRD1,-0.0039898911491036415,0.021661195904016495
ZNF587B,-0.003984546754509211,-0.08415816724300385
BMP3,-0.003983226139098406,0.0048380522057414055
GSTM4,0.003982100635766983,0.017178745940327644
TCF23,-0.003974295221269131,0.0
EGLN3-AS1,-0.003967381082475185,-0.041611358523368835
KLK10,0.0039644381031394005,-0.04157114028930664
LRRC7,-0.003960836678743362,-0.23849588632583618
RNY4,0.003954013809561729,0.0
LINC02193,0.0039539458230137825,-0.03035084158182144
MACC1-AS1,0.003951436374336481,0.009690642356872559
SST,-0.003949239384382963,0.007134177256375551
GATA4,0.003936093766242266,-0.026495415717363358
LINC00609,-0.003928772173821926,-0.10966679453849792
PCDHA5,-0.003911321982741356,-0.05100875347852707
LINC01118,-0.003909185063093901,-0.011581183411180973
MSRA,0.0039034616202116013,0.11692363768815994
RNA5SP437,-0.003901881631463766,0.0
MIR4300HG,-0.0038970517925918102,0.05215556174516678
APPAT,0.0038956424687057734,-0.11243527382612228
FSTL4,0.003882909193634987,-0.0830928385257721
EBF1,0.0038575008511543274,0.06583335250616074
C1QL2,-0.003854759968817234,-0.08693280071020126
HS3ST2,0.003836686722934246,-0.02409878931939602
RPS2P35,0.003833792172372341,0.0028686493169516325
MORF4L2-AS1,-0.0038192211650311947,-0.08437786251306534
PCAT5,0.0038190092891454697,0.0
SIM2,-0.003806840628385544,-0.011519518680870533
LINC00626,-0.003799809841439128,-0.01726822927594185
LINC02211,0.003796980483457446,0.008833478204905987
NACC2,-0.0037963809445500374,0.0034404718317091465
GABRB3,0.0037927781231701374,-0.06855011731386185
ITPRIP-AS1,0.003779937047511339,0.0
PMS2P5,-0.0037720585241913795,-0.04716307297348976
MTUS2-AS2,0.0037614512257277966,0.0
ASS1,0.0037592838052660227,0.0435904860496521
ARSI,-0.003741238499060273,0.01567593589425087
PNLIP,-0.003738213563337922,0.0
ARHGAP40,0.0037349548656493425,0.0
EIF4E2P1,0.0037153922021389008,-0.0222622137516737
DM1-AS,-0.0036980416625738144,-0.0104659553617239
ANKRD20A9P,-0.0036757970228791237,-0.043325841426849365
ITPK1-AS1,0.0036730808205902576,0.033532094210386276
CCDC170,-0.0036679180338978767,0.18044790625572205
LINC00317,-0.0036599801387637854,0.0
APOL4,0.00365596916526556,0.025193147361278534
SLC4A4,0.00364846084266901,0.20455381274223328
LINC02347,0.0036404533311724663,-0.023303156718611717
PLXNA4,0.003632672131061554,-0.14562460780143738
GFAP,-0.0036178333684802055,0.11205033212900162
LINC00519,-0.0036096605472266674,-0.03255635127425194
SLCO3A1,-0.0036054146476089954,-0.19505594670772552
RMDN3,-0.003605312667787075,0.05522792786359787
SLC47A1P2,-0.0035968683660030365,0.0
TAMALIN,-0.0035840424243360758,-0.024226753041148186
EFCAB11,0.0035790512338280678,0.008400822058320045
LINC02270,0.0035775662399828434,-0.019937051460146904
DOCK9-AS1,0.0035763459745794535,0.04706224426627159
CSPG4,-0.0035711759701371193,-0.00917727965861559
LINC02626,0.003570606466382742,0.0
IFITM3P3,0.0035673873499035835,0.041258156299591064
CERNA2,-0.003567034611478448,0.0
INPP5J,-0.0035586338490247726,0.03125341236591339
RAPGEF4-AS1,0.0035578645765781403,0.010834488086402416
CD38,0.0035512277390807867,0.018969696015119553
DNAJC5B,-0.003547893837094307,-0.03751491755247116
TBX4,0.0035474381875246763,0.0
LINC01807,0.003544820938259363,-0.014420177787542343
LINC01941,0.0035364616196602583,-0.03324640169739723
CD248,0.0035324119962751865,-0.02887478843331337
SPDYE7P,0.003529355861246586,-0.005306541919708252
LINC01944,-0.0035222494043409824,0.0
TRAF3IP3,0.0035156935919076204,0.0
CSNKA2IP,0.0035118102096021175,0.04241328686475754
SULT6B1,-0.003501969389617443,-0.028496477752923965
LRRC46,-0.003496765159070492,0.11627180129289627
LINC02857,-0.0034878700971603394,0.041258156299591064
FER1L4,0.0034827953204512596,-0.012480770237743855
DCN,0.0034749433398246765,0.09434923529624939
HTR3E,0.003472855780273676,0.007470165845006704
C10orf105,0.0034703793935477734,0.05779768526554108
PPM1J,-0.003468609182164073,-0.020095648244023323
C1QL3,-0.003466712310910225,-0.01315765455365181
C6orf47-AS1,0.0034548756666481495,0.03158966079354286
TMPRSS4-1,-0.0034519974142313004,-0.037822477519512177
LINC01477,0.0034481773618608713,0.0
TRPC7-AS1,-0.0034163380041718483,0.03775192052125931
LINC02843,0.003408910473808646,-0.014442904852330685
LINC00581,0.0034033912234008312,-0.04473556578159332
RBP5,0.003402259899303317,-0.02404695749282837
LINC00648,0.0033997814171016216,-0.019824497401714325
SIRPB3P,-0.003392075886949897,0.04337090998888016
PTCRA,0.0033888136968016624,-0.06295379996299744
CYP1B1,-0.0033715935423970222,0.055789198726415634
LINC00879,0.003371122758835554,0.03716469556093216
MFSD1P1,0.0033661003690212965,0.0
SLC28A1,0.0033656228333711624,-0.028219079598784447
VCX,-0.0033649811521172523,0.0
TAL2,-0.0033626151271164417,0.0005995612591505051
KCNMB3,0.003352127969264984,-0.1703956127166748
CDA,0.0033411644399166107,-0.0047097522765398026
LINC00943,-0.0033360165543854237,-0.15653501451015472
MT-ND4,0.0033210385590791702,0.31745654344558716
RGMB,0.0033129400108009577,-0.011612183414399624
LINC02055,0.0033116580452769995,-0.0063056014478206635
LINC00680,0.003310722764581442,0.004740171134471893
LINC02862,0.003306752536445856,-0.0070729441940784454
CDH13,0.0033056605607271194,0.005921771749854088
GYPB,-0.0032952018082141876,-0.055842574685811996
CYP3A7-CYP3A51P,0.003285679966211319,0.0
GBX1,-0.0032843654043972492,0.049159787595272064
IL1RN,-0.003275476861745119,0.0
SERPINB7,-0.003268780652433634,0.013721455819904804
TIMP3,-0.003268726170063019,0.17524617910385132
F2RL2,-0.0032645994797348976,-0.08789095282554626
SLCO6A1,-0.003259439952671528,-0.008941213600337505
CDH19,-0.00325588695704937,0.023602047935128212
LAIR2,-0.003251141170039773,0.0
STMND1,0.0032503302209079266,0.08738066256046295
GTF2IRD2P1,-0.003247086424380541,-0.0009441436850465834
MAST4,-0.0032406169921159744,-0.3805416226387024
ARHGAP11B,0.0032383734360337257,-0.02886160835623741
RPP38-DT,0.0032278355211019516,0.06136728450655937
CORO1B,-0.003216653363779187,0.021312378346920013
LINC02973,0.0032065866980701685,0.0
PSG2-1,-0.003197859041392803,0.0
NPR1,-0.003183000721037388,0.0
LINC02133,-0.003178019542247057,-0.11818155646324158
LARGE1,-0.0031756004318594933,-0.030804168432950974
AJM1,-0.0031687107402831316,-0.007507724687457085
NEURL1-AS1,-0.003158746985718608,-0.01501675695180893
ALOXE3,0.0031440765596926212,-0.018427208065986633
KRT16P4,0.0031399065628647804,0.03520771116018295
KCNAB1,-0.0031225793063640594,-0.026727989315986633
NEUROG2-AS1,0.0031215855851769447,-0.056093424558639526
CLEC2L,-0.0031170309521257877,-0.028076503425836563
XGY1,0.003113861894235015,0.0
PSMB9,0.003104118863120675,-0.060278426855802536
INA,0.0031005805358290672,-0.034436412155628204
SDAD1-AS1,0.003099825233221054,0.02495008520781994
PM20D1,0.0030941427685320377,-0.04714890196919441
ZNF613,-0.003085859352722764,0.01836557872593403
LINC02868,0.003083077259361744,0.03718394413590431
LINC00589,0.0030647707171738148,-0.022653808817267418
LILRB3,0.0030499259009957314,0.02286810800433159
STEAP2-AS1,0.0030433153733611107,-0.013865331187844276
KCNK1,-0.0030371525790542364,0.010055577382445335
CPEB3,0.0030328240245580673,-0.157306969165802
NXT1,-0.0030283057130873203,0.03993114084005356
GOLT1A,-0.003019503550603986,-0.02864891104400158
SH3BP2,-0.0030052298679947853,-0.0329025499522686
CACNA1B,-0.0029975594952702522,-0.23498940467834473
APOF,-0.0029904190450906754,0.0
THEGL,0.002982094883918762,-0.03262430056929588
COL21A1,-0.0029651683289557695,0.07296670228242874
ZNF385D-AS1,0.002961175050586462,-0.04580175504088402
TMEM244,0.0029576574452221394,0.0
KCNQ5,-0.002952990587800741,-0.14660939574241638
LINC01905,-0.002948286710307002,-0.016637083142995834
SERPINB13,0.002947921399027109,0.0
EFCAB8,0.0029401378706097603,-0.042978715151548386
TMEM40,0.0029374989680945873,0.0
SNTG2,0.002931333612650633,-0.11652840673923492
HOTAIRM1,-0.002927240915596485,0.04335947334766388
PTPRC,0.002914303680881858,-0.005512989591807127
DGKK,-0.002886866219341755,-0.047324471175670624
PPIAP73,-0.0028844820335507393,0.0
LINC02609,0.0028750873170793056,-0.04050102084875107
CHRNG,-0.0028671100735664368,0.031099803745746613
LILRA2,-0.0028559232596307993,0.002497678156942129
CLN8,0.002844729460775852,-0.043044183403253555
TEKT4P2,-0.00283063855022192,0.0
LINC02005,0.0028306199237704277,-0.018926577642560005
LINC02378,-0.0028302916325628757,0.02716880850493908
RNF17,0.0028260285034775734,0.025262970477342606
RPL22P2,0.002821458736434579,0.007469248026609421
CCDC153,0.0028167790733277798,0.0700874999165535
GUCY2C,-0.002811189740896225,-0.010472498834133148
MS4A13,-0.0027930084615945816,0.03145687282085419
SULT2B1,-0.002791054081171751,0.04033239930868149
SLC36A2,-0.002788742072880268,0.010598002932965755
SRL,-0.0027883078437298536,0.05558561906218529
MATK,0.0027788574807345867,0.006401412654668093
LINC00463,0.0027781312819570303,0.0
ADGRF1,-0.002763263415545225,-0.02980124205350876
CAPSL,-0.0027515916153788567,0.15969684720039368
PHLDB1,0.002748394152149558,-0.056229133158922195
GPR50-AS1,0.002737519796937704,0.0
FOXS1,0.0027317353524267673,0.0
SOX2,-0.0027281376533210278,-0.045953284949064255
H3P8,0.0027235494926571846,0.0
JAK3,0.002695716917514801,0.009749309159815311
RPS15AP16,-0.002693694084882736,0.0
ETF1P1,-0.0026919313240796328,-0.029078911989927292
LINC02174,0.0026812292635440826,0.03077579103410244
LINC02303,0.002677359152585268,0.0
HOXC4,0.0026773589197546244,0.04061086103320122
AKR1D1,0.002674919320270419,-0.019462358206510544
SKOR1,0.0026741330511868,0.03762558102607727
CBX8,-0.0026594470255076885,0.007520767860114574
ASAH2B,0.0026389705017209053,-0.016281386837363243
LHX8,0.0026387632824480534,0.0
RXYLT1-AS1,0.002631927840411663,0.0008326023817062378
CFAP107,-0.0026221286971122026,0.057252682745456696
LINC02885,0.002621268853545189,0.046796560287475586
GDPD3,0.002620173152536154,-0.050877369940280914
MRPL30,-0.002596590667963028,-0.03578351065516472
BCAR3-AS1,-0.0025965156964957714,0.006960207596421242
LINC01705,-0.0025965156964957714,0.0
HMGB3P24,0.002586542861536145,0.0
ADAMTS15,-0.002582923509180546,-0.0704336166381836
CCNP,0.0025790384970605373,0.05966842174530029
ENPP2,0.0025734887458384037,0.049387916922569275
ACOD1,0.0025710558984428644,0.0
DIRAS3,-0.002569526433944702,0.014723888598382473
SLC22A20P,0.0025695040822029114,-0.005000320263206959
LINC01841,0.0025649070739746094,-0.0009432733058929443
GDF10,0.00255756638944149,0.061437591910362244
PRRG4,0.0025531412102282047,-0.023337097838521004
LVRN,0.00253911130130291,-0.027330594137310982
ZNF853,0.00253130029886961,-0.009782074019312859
SMASR,-0.002530012745410204,-0.016975782811641693
TEX36,-0.0025269566103816032,0.011579680256545544
BTG1,-0.0025269268080592155,0.01293027400970459
OTX2-AS1,0.0025254825595766306,-0.1397188901901245
LINC01418,0.002524102106690407,0.003868099534884095
MARVELD2,0.0025204140692949295,0.0583733394742012
PTGES3P2,-0.0025196331553161144,0.0
SCN4A,0.0025146252010017633,0.0
ZNF341-AS1,0.002512761391699314,0.06150861084461212
LINC01899,0.0024990178644657135,-0.025802820920944214
HPD,0.002482670359313488,0.09624181687831879
LINC01637,0.002479013055562973,-0.018004734069108963
GLP2R,-0.002475946443155408,0.0009337901137769222
ACE2-DT,0.002465134486556053,0.0
LINC01069,-0.0024643102660775185,0.06967053562402725
NKX2-8,0.002455601468682289,0.02685244381427765
MELTF,0.0024477699771523476,-0.052658163011074066
LINC01886,0.0024450751952826977,0.05244733393192291
LINC01790,-0.0024277721531689167,0.0
LHX6,-0.0024277211632579565,0.025936901569366455
NHLH2,0.0024146679788827896,-0.0004158802330493927
TBL1XR1-AS1,-0.00240744068287313,-0.026461534202098846
LINC00469,0.002397045958787203,0.0
LINC-PINT,0.002395438030362129,-0.11393240839242935
SIX2,-0.0023937670048326254,0.009580414742231369
INCA1,-0.002392897382378578,0.01198192872107029
GRTP1-AS1,-0.002375686541199684,-0.01879062131047249
ABTB3,0.002373295836150646,-0.0641041249036789
LINC01483,-0.0023510484024882317,0.012333150953054428
STK24-1,-0.0023500947281718254,-0.006533843465149403
PRSS51,0.002348280744627118,0.07619140297174454
FAM230I,-0.002347072120755911,0.0022538488265126944
HCG22,-0.0023432793095707893,0.05911131203174591
VSTM2A-OT1,0.002341813175007701,-0.04587242752313614
GABRB2,0.002336451318114996,-0.14668038487434387
TMCO4,-0.002322934102267027,-0.03897755593061447
DRP2,-0.002312116324901581,0.017999500036239624
RASGRF2,0.002302516018971801,-0.06206686049699783
HMGB3P3,-0.002298053354024887,0.014082456938922405
HPSE2,0.002294408157467842,-0.05244947969913483
OR10AH1P,0.0022928898688405752,-0.06863090395927429
SAMD12-AS1,0.002287772484123707,-0.0261479914188385
A4GALT,0.002282501896843314,-0.010149112902581692
ACTG1P17,0.002277899533510208,-0.025916121900081635
COL17A1,-0.0022665245924144983,0.0
NCR1,-0.002263236092403531,0.0
IGIP,-0.0022615566849708557,-0.006209472194314003
FGR,-0.002247300697490573,0.012130308896303177
FCRLB-1,-0.002229454694315791,-0.039377253502607346
C7orf57,0.002229143865406513,0.11267443001270294
UBE2T,-0.002222175244241953,0.100356824696064
TNKS2-DT,0.002218624111264944,-0.010460920631885529
RRN3P2,-0.002207967219874263,0.055282462388277054
CNOT11,0.00219092913903296,0.014905249699950218
ULK4P2,-0.0021857465617358685,-0.03010077401995659
NAIPP1,-0.002175888977944851,0.0
TGFBR3L,0.0021700430661439896,0.009027817286550999
OR1L8,0.0021700430661439896,0.07940740138292313
LINC00499,-0.002166728489100933,0.05399114266037941
VNN1,0.0021374619100242853,0.0
ANKRD30BL,0.002135287970304489,-0.05590906739234924
POLRMTP1,0.0021118121221661568,0.0
UNC13C,-0.0021023107692599297,0.008339541032910347
ZBTB20-AS4,-0.002083287574350834,0.00867940578609705
KCNE4,0.002065295120701194,0.051536913961172104
AQP6,-0.0020629093050956726,-0.027145445346832275
HKDC1,0.0020566852763295174,-0.09354270994663239
LINC00940,-0.0020483704283833504,0.0
PTPRD-DT,-0.002046384150162339,0.0
KIR3DX1,-0.002044272143393755,0.0
TNFAIP8L3,-0.002040499821305275,0.07588014751672745
CLDN2,-0.002037470694631338,-0.009878290817141533
TOB2P1,-0.002035480458289385,-0.02863636426627636
MREG,-0.002033490687608719,-0.025454416871070862
CD69,0.0020327421370893717,0.0
C2-AS1,0.0020292913541197777,0.0
KC6,-0.002023776061832905,0.003676470834761858
HOXB2,0.0020225949119776487,0.09996820241212845
CCDC87,0.002022425876930356,0.0
SMIM36,-0.0020115021616220474,0.002539366949349642
MCTP2,0.0020049256272614002,-0.00972659420222044
MYO1G,0.00200139288790524,-0.027382144704461098
LINC01788,-0.001995241269469261,0.0
SH2D6,0.001977168023586273,0.0
P2RX6,0.0019756010733544827,0.040919896215200424
GSX1,0.001971025485545397,0.0454389750957489
MOS,0.0019673709757626057,0.0
EML2-AS1,0.0019655339419841766,0.0
ABCA6,-0.0019570249132812023,-0.02089834399521351
C13orf42,-0.0019570249132812023,-0.05678417533636093
ADAM21,-0.0019570249132812023,0.02539348229765892
HS3ST6-1,-0.0019570249132812023,0.0
HSD17B7P2-1,0.001948714256286621,0.09628474712371826
CBLC,0.001932213781401515,0.03150399774312973
TXNP1,0.0019261650741100311,0.027578774839639664
ADH1B,0.0019236960215494037,0.0
HSPA8P16,0.0019187928410246968,0.0
TULP3P1,0.0019149142317473888,0.0
POSTN,0.0019143365789204836,0.021895810961723328
STS,-0.001903509721159935,-0.06753264367580414
POU4F2,0.0019011697731912136,0.0
NMNAT1,0.0018982505425810814,-0.006112947594374418
DDN,0.0018980283057317138,-0.03669743239879608
CALB2,-0.0018965303897857666,-0.018535085022449493
TDO2,0.001892763189971447,0.0
RN7SL426P,-0.0018909559585154057,0.0
TAFA3,0.0018644975498318672,0.0
BNC1,-0.0018618535250425339,-0.008626529946923256
UVRAG-DT,-0.0018585666548460722,-0.036753375083208084
MAN2A2,0.0018547987565398216,-0.03934495896100998
LINC01348,0.0018478994024917483,0.0
DEFA6,-0.0018457230180501938,-0.044462427496910095
LINC02003,0.0018447889015078545,-0.004922847263514996
SLC25A6P2,0.0018322188407182693,0.0
RIMBP2-1,-0.0018274602480232716,-0.11851324141025543
MALAT1,-0.001824675127863884,0.27769991755485535
PROP1,-0.0018125834176316857,0.02594936452805996
ZP2,-0.0018033608794212341,0.008956488221883774
FRMD4A,0.0017966879531741142,-0.17344319820404053
LINC00701,0.0017863609828054905,0.0
FAT3,0.0017796114552766085,-0.07081332802772522
DMBT1,-0.001770945731550455,-0.004454851150512695
PLA2G5,0.0017696702852845192,0.013356639072299004
HTR3A,0.0017626928165555,0.0
LINC02899,0.0017571579664945602,-0.01371760107576847
HAPLN4,-0.0017403233796358109,-0.026289813220500946
ZNF101,0.0017329752445220947,0.019778888672590256
TTC22,-0.001723526045680046,0.02890627086162567
HEPACAM2,0.0017141718417406082,0.0
TEX26,-0.0016870610415935516,0.09204669296741486
LINC02730,0.0016844896599650383,0.0
LINC02106,0.0016764136962592602,0.0
OR51E2,0.0016755361575633287,0.0
LINC02197,0.0016627628356218338,-0.019259244203567505
SYN2,-0.0016576405614614487,-0.09112739562988281
LINC02834,-0.001645541749894619,0.01894497498869896
LINC02355,-0.0016444530338048935,0.03473594784736633
CICP14,-0.0016105719842016697,0.035504259169101715
LINC01725,0.0016071052523329854,-0.061254050582647324
LINC00870,0.0016059698536992073,-0.027517715469002724
IFT70B,-0.0015960575547069311,0.05047357454895973
LINC01951,-0.0015953147085383534,-0.0334000289440155
LINC01999,0.0015916582196950912,0.00724493432790041
BHLHE40-AS1,0.0015848013572394848,0.03960687667131424
LYPLAL1-DT-1,0.0015836567617952824,-0.05709734559059143
KCNK15,-0.0015768148005008698,0.025001995265483856
PCDHGA3,-0.0015723025426268578,-0.001965237781405449
SPTA1,0.0015665031969547272,0.0
